	1102	1117	1558	1923	2143	11396	11449	11511	11654	11875	11921	11928	12034	12036	12047	12152	12570	12971_FC	12972_FC	12993	12994_a	13008_A	13117	13142	13424	13454	13782	13823_FC	13885	13886	13901	13907	13910	13950	14105	14149	14205	14211	14284	14402	14404	14473	14483_FC	14493	14493_FC	14501	14510_FC	14521	14524	14533	14611_FC	14619	14703	14706	14718	14729	14746	14765	14773	14812	14821	14836	14862	15070	15091	15125	15183	15217	15218	15219	15245	15249	15260	15265	15309	15328	15351	15355	15370	15426	15432	15444	15517	15611	15626	15658	15699	15794	15821	15895	15949	15955	15985	16011	16024	16114_FC	16246	16281	16393	16438	16488	16491	16548	16840	16972	17048	17053	17071	17072	17160	17162	17167	17175	17198	17264	17369	17486	17629	17630	17634	17671	17754	17756	17809_FC	17812	17883_FC	17898	17921	17923	17936	17940	17972	17978	18039	18048	18061	18121	18137	18145	18190_FC	18351_FC	18372	18382	19043
PCW	12	15	12	13	12	12	14	14	13	19	17	13	20	20	20	12	17	17	14	19	15	18	15	19	20	17	19	18	19	20	14	17	16	16	15	16	20	19	18	20	19	17	15	15	14	16	14	12	15	13	15	16	12	20	13	12	16	16	17	17	16	12	12	12	17	20	20	19	16	18	17	13	17	20	13	17	17	16	21	14	16	12	13	0	12	14	19	13	19	15	18	18	20	21	17	18	15	21	16	21	14	13	18	13	13	16	14	14	15	17	17	13	15	18	17	15	18	15	0	21	16	13	18	16	14	12	14	14	15	17	19	17	19	20	16	20	18	17	19	12	18	13	15	14
Sex	2	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2	0	1	1	1	1	2	1	2	1	1	1	1	2	2	2	0	2	1	2	1	2	1	2	0	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	0	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2
genPC1	0.0332113	0.0336051	0.0343998	0.0324809	-0.100472	0.0189255	0.0343318	0.0341337	0.0348025	0.0169796	0.0340467	-0.296831	0.0364488	0.0345524	0.00782919	0.0268494	0.0330366	0.0336382	0.0346108	0.0346838	0.0258954	0.0354741	0.0356699	-0.293984	-0.0149725	0.0335424	0.0345607	0.0353226	0.0311937	-0.0310181	0.0325506	0.0322063	0.00538417	0.0341095	0.0202662	-0.0195395	0.0290867	0.0360634	0.0316996	0.0311672	-0.0608071	0.0203067	0.0349517	0.0433413	0.0433735	0.0340664	0.0359268	0.031699	0.00651359	0.0361226	0.0323921	0.0361661	0.0360222	0.034979	0.0345883	0.0337095	0.0368058	-0.171259	0.0158323	0.0344524	0.033154	0.0323655	0.0346796	0.0325097	0.0349575	0.0285456	0.0312881	0.0320292	0.0324211	0.0332072	0.0353261	-0.0169994	-0.266647	-0.0336088	0.0350131	-0.123157	0.0342997	0.0348225	0.0340787	0.0344522	0.0334171	0.0342864	0.0351517	0.0338934	-0.318393	-0.0146494	0.0359171	0.0338822	-0.0776991	0.0345083	0.0332576	0.0370507	0.0328522	0.030677	0.0102887	0.0370657	0.0366057	0.0354429	0.0357646	0.0310898	0.0347489	0.0254171	-0.275141	0.0334668	0.0307124	0.0356646	0.0337493	0.0357035	0.0364912	0.0356391	-0.280086	-0.0044996	-0.0329075	0.0328187	0.0326322	0.0332148	-0.323238	0.0241884	-0.0587474	-0.0300053	-0.0227823	-0.264195	0.0328066	0.0361757	-0.0606023	0.034925	0.035448	0.0360544	0.0354665	0.0322402	0.0351664	0.0361473	0.0346403	0.0342559	0.00888544	0.0353783	0.0346666	0.0347496	-0.0269018	0.0324687	0.0320027	-0.0405712	-0.258496	0.0311019
genPC2	0.00933591	0.0148765	0.0116762	0.012047	-0.0106904	0.0114929	0.0164761	0.00424347	0.0151616	0.0112687	0.0141985	-0.00287772	0.0152802	0.0137642	0.00435837	0.0144076	0.0157157	0.00985428	0.0165143	0.00328241	0.00643325	0.0151364	0.00787963	-0.0120263	0.0122965	0.0052276	0.00933235	0.00900675	0.0108594	0.0131739	0.00211871	0.0180174	0.00727562	0.0125831	0.0279111	0.00583917	0.00522847	0.0117801	0.01659	0.0094158	0.0047874	0.00776979	0.00783976	-0.69937	-0.699303	0.00570386	0.0135559	0.0135788	0.0123219	0.0101627	0.00287967	0.00740636	0.00821323	0.0158121	-0.000600855	0.0118298	0.0103679	0.00553689	0.019674	0.0125043	0.0112147	0.0143745	0.0110397	0.00907532	0.00803798	0.00289312	0.00977249	0.0154357	0.00335157	0.00918358	0.00625254	0.0211912	-0.0112355	0.00936251	0.0110694	0.00644078	0.010402	0.00522287	0.0128825	0.0144589	0.0201043	0.0106374	0.0160444	0.00931026	-0.0123621	0.016491	0.0206564	0.0177484	0.00423681	0.0165672	0.00691907	0.010853	0.00804716	0.0143837	0.00967319	0.0208363	0.0145507	0.025435	0.0190429	0.0095229	0.0119903	0.00929443	-0.0120355	0.0121182	0.00678509	0.0105633	0.0113564	0.00956794	0.017936	0.0178808	-0.0117245	0.0228023	0.0196896	0.0103003	0.0114935	0.0109781	-0.00888885	0.0145354	0.00144322	0.00676292	0.014058	-0.00540556	0.0116581	0.00589958	0.00408138	0.00952642	0.0179098	0.0158078	0.00424825	0.0149339	0.0114775	0.015162	0.0153523	0.00374401	0.0171185	0.012447	0.00868141	0.0187579	0.0106431	-0.00656697	0.00509328	-0.00978458	0.000397834	0.0172044
genPC3	-0.0326234	-0.0226861	-0.0196213	-0.0259615	-0.0599619	-0.0160398	-0.0337179	-0.0266242	-0.0211856	-0.00806587	-0.0171078	-0.0693279	-0.0253323	-0.0270858	0.188909	0.0277094	-0.000368605	-0.0206465	-0.0242598	-0.038544	0.00928947	-0.020094	-0.0122271	-0.0729743	0.179156	-0.0131012	-0.0247927	-0.0203616	-0.0222097	0.458116	-0.0100547	-0.0141004	-0.0145449	-0.0494724	0.0616351	0.302146	0.0124106	-0.0271473	-0.0137352	0.00520921	-0.0184427	0.0780601	-0.00239739	0.0145987	0.0145926	-0.0257625	-0.0407045	-0.0184633	0.195575	-0.00692395	0.00397788	-0.0217722	-0.0311172	-0.00361304	-0.018988	-0.0232646	-0.034043	0.108621	0.078912	-0.00335566	-0.0365266	-0.014396	-0.0257194	-0.018514	-0.0255691	0.0291549	-0.0383018	0.00214674	-0.03517	-0.0348779	-0.0294614	0.304449	-0.00947854	-0.0414998	-0.0212829	-0.0622766	-0.0322949	-0.0196182	-0.00522851	-0.0257369	-0.0259294	-0.0318	-0.0179242	-0.0473082	-0.0834073	-0.0108756	-0.0282977	-0.0330426	0.110904	-0.0253838	-0.0248522	-0.0266033	-0.037885	-0.0116166	0.030914	-0.027473	-0.0582982	-0.0358838	-0.0295343	-0.032735	-0.0346366	0.0219315	-0.0913187	-0.0164573	-0.00449604	-0.0240099	-0.0237471	-0.0224987	-0.0325372	-0.0267786	-0.052382	0.286896	0.463111	-0.0162994	-0.02847	-0.0271809	-0.0657683	0.0195248	-0.0449166	-0.0454156	0.10788	-0.0613591	-0.0132356	-0.0317476	-0.00981641	-0.0457891	-0.0446024	-0.0571063	-0.0301761	-0.0177789	-0.0483709	-0.0230318	-0.0281828	-0.0299264	0.0824578	-0.0251101	-0.0199648	-0.0202635	-0.0232441	-0.0260737	-0.00653183	-0.0326569	0.12251	-0.0244723
expPC1	-29.4531966162086	-43.8101765160898	-50.4602791699381	-49.6805844277118	-17.2039355456793	-18.6215849379075	-30.2358402917583	-15.3952735820596	29.0005171958699	-30.2237967528542	13.8029730371551	-15.1429209272261	-36.4336859425384	-41.0632096248316	-29.0092771142397	-9.43035016768135	-46.5815600672151	-1.06302760906044	-56.396899630178	-33.8449969965304	57.4034150062603	-41.0733278149339	-20.2916949197596	-22.9196071700859	-14.2835395959381	10.0333844581516	-24.9297140367386	-19.0601956352707	-23.1083477047645	-38.6093072790576	28.3338171275943	-27.0059667109643	14.2757303794811	11.2019118222542	16.5834799561898	-39.5408155395357	-58.443254154355	-53.3942072494881	-46.0057516831763	-54.5961882428197	-26.1851118831717	1.76102367794206	-21.5712141156333	-19.2738659711897	-35.7721535536393	83.777548898184	-25.9339987766394	6.75847346136164	-6.14946005237081	15.7716645089708	-24.419169413662	-22.7663153545544	109.365757301257	-9.15082429263635	-20.0485210139375	-31.0546650192154	-24.0187505222577	138.055490541532	21.7176910656899	-18.1193272769266	-59.7262700254229	-15.2199414460716	-22.8359130256025	-16.4657343238094	89.7378184895136	80.7441492885385	129.43313289709	-0.280083310549893	149.475773029677	135.173877595064	105.582311259218	103.049950405455	93.0301990011438	-14.9855936287726	-14.7130330690755	-42.8799204663168	-39.4848027380219	-58.6104681735177	-32.9538366230613	-26.5432880682563	35.5535961237065	-47.0423441573779	-41.3567961540247	-9.48460928909416	59.7174199631097	-70.1288137926972	17.4949207340072	109.473664858573	1.29546822891892	27.7603965693285	-25.7640794155493	-33.9604729893041	-40.5943287941219	-39.2347878601628	118.788573967871	-51.9085894479474	114.3457896451	-42.2543675918025	-23.2173445723207	144.726742297956	90.8290763333521	43.9489040016041	11.4195522230725	-11.6514608230616	13.0583714556934	7.54788145106164	-16.8121382386839	105.80909215038	51.5015344034298	-15.387954879046	-18.8473978651456	-13.837953094151	-18.6592401329582	-24.3825236546241	-21.1211533541496	-34.4874331368882	15.3619535588402	-26.5630182416925	-40.1404518643401	-48.5599148285981	-46.6459955377414	-23.4917078949813	-37.7673834946322	-25.5819524567828	-37.5909487278742	-1.75428642901595	145.489341382689	-18.596358326304	14.0592609949998	41.281232529591	111.503338849674	-12.6795742492169	-40.9101489530422	-35.0582143936406	67.6675548146881	-34.4970644571	-13.4680330727977	-35.2447520448816	-1.62011017763355	-34.8939519499764	-28.7745451761191	-30.6864689188843	-11.5689324975745	59.998621795595
expPC2	7.92176153847171	33.493079914858	29.2617431842403	42.2639220478652	-2.10899920845072	23.6973854255951	16.6772878988224	-18.9952691750979	-21.9331264452449	-12.8296554700032	-6.14622533289723	3.01423514834414	3.4372576751593	17.8993466398031	-4.44924809327242	-21.659558699936	25.5051306348589	-0.838627232827149	41.0317923487902	1.11457131668698	-26.773889685538	21.5370948611647	-5.23298661097276	-85.982814087346	-41.4441917077026	-8.25942414635316	-19.7935432069305	-27.4417412302287	-14.0111203268458	-16.8226892406461	-23.3029335857873	-9.65634606607352	-33.9367891361686	1.71208179075936	18.6120531686391	17.5180404625527	36.3111352717889	34.2035576344489	23.6367381529432	-18.1818637370408	-16.8791479859305	-43.2142755826396	-52.0340000410047	-20.3164009132842	9.47930918374215	0.310570403737944	-5.35448640439074	14.1776670204775	0.356199910167275	-14.3694251839248	-15.1181298467543	0.0495362699681497	26.709295107532	-23.1437584869626	-1.62955566841311	26.5197456379009	-3.38115246864143	29.9709797741472	-31.7512325318415	-19.5785794708785	43.6732534637197	36.4747671906314	-0.769164985201721	-1.43928859333217	0.986640292790315	-5.4827055951874	42.0109181422574	-3.14372998597445	43.3249029475866	19.2073146684192	-5.63084650018042	38.2223500438069	-18.1152724555534	-62.3740337606095	20.5935629858675	24.3227450328854	13.2731790240995	48.3421764987938	-2.75410775480498	8.07463934421957	-51.9136725272442	34.4819068404243	25.5455406559834	-4.4806891263439	-10.7378874496991	51.3713952862527	-3.61061721531036	36.5797070902153	-58.17071268879	23.5757313972833	-1.74321095076698	10.4883546147309	16.5239720749669	6.44176732597082	59.091632043832	20.3453168232024	0.730171189592595	3.40648782353861	-11.8653182761303	33.8421374514906	-13.2882784932019	-53.5534058561472	-15.9723622837684	-12.8814539082087	-18.1834428375146	11.8374643350373	-9.66982155591323	27.4523606717392	-20.646167590465	-18.4276320786286	5.06976605152044	-11.4804335398656	-13.6732874037012	-11.8742410150644	-3.5678559246752	14.5560488722285	-13.3738513547344	1.21342673385455	20.8853278526218	21.5122282227862	34.3977510481043	-20.9976874139884	10.2679680840632	-7.67259949067225	25.4672338469699	-13.1776407353377	23.3831710116184	16.3142048291675	-17.0838003122415	-30.3909372875123	-26.0040602180981	-10.1446457750707	20.169067814819	0.293597494231039	-20.734040825089	5.24662811518393	-25.754785297754	15.1854297325314	-73.3355644932828	17.0157705156041	-7.06068443188922	-14.2379894655911	-39.8118354586265	-5.81858398591478
expPC3	-19.8679290128467	3.50172095414924	-24.2552966369512	10.0769011072145	-8.15422692821931	-0.729302883349584	-0.727943480815206	-13.6051522520318	-1.72454297462223	15.6976367253037	-15.5256999639052	-0.861647997958665	12.044825250447	-2.97519060516849	8.53029495904794	6.03351067215241	-15.7287932805291	9.52756936472271	11.1560921777828	3.1691088471677	2.5438240183767	-3.93072473453806	-14.1633505606908	13.2420567368245	5.76011522902946	-22.1578691967979	-17.2338848212364	10.0908775744681	-18.464127647952	74.2934072037468	22.2608694170222	8.65922332856422	3.26320122278674	37.8787149439444	48.7353676833835	1.00859696903076	1.8891952905394	18.7744099007988	11.8520960423256	69.5180151353797	-18.4264497716746	-19.2146470764732	54.3048782984595	-8.12926577263596	-14.7657289994979	-0.391873931494788	-1.26057388742583	-13.9302981333215	17.0979620089083	-6.44762212956783	-17.5494048290209	14.3015241127545	-27.0190842762314	-25.8379821841501	-15.7021190539914	-21.7909163139807	10.9763536613198	4.546233534621	-17.6541975559074	-12.8648350859822	0.00471516425030533	5.40321852885604	-18.691677287066	-27.2026938660991	14.823935006811	63.0953238891092	3.17826283730212	-14.5011748178656	-6.186216441808	8.69833651383567	-61.1849272464878	-43.5608579720281	11.2029351723571	-39.0799294845068	-8.51727009054527	12.3821864659501	-2.14735215896959	2.24505315441273	-4.33964325156674	0.912561077119106	-29.7739226198757	-20.1389813080313	-3.75847481889365	-9.39217271203886	0.0455175367863458	-11.9146946305868	0.395528961638579	-10.0293642109551	3.06189329175392	18.6316209244411	-10.9579011304752	-6.35365195844768	-9.62326301469798	-5.22647170284436	37.4839128098087	18.1891157932115	3.32763261289455	13.0115822991922	-4.95436348442273	-3.11798785896349	-11.2912547489941	-11.9014616867272	-7.53659682734738	-3.64806717660324	9.67718546963732	43.4120525073135	12.5635489663441	-7.41472987620597	22.9027319986917	-7.79507220990253	14.5101286978559	5.46238633562316	-7.39346227119703	-6.93919385595039	-7.89207156387151	0.918386168469983	0.966098157428719	-15.7980681025066	-13.1094849840847	14.0248703142097	-17.5575012166083	-19.8191836039777	-16.6486075156715	3.89767724019897	-6.04486638747759	10.9294458689764	-4.41693863888244	7.50883776010773	-13.9676969258721	45.1736413438815	-0.204852203678125	17.8585627790205	12.499846861732	7.78591088548024	50.4520472106526	1.65409814866507	-4.65434728485044	6.14507627877454	-20.7196357327078	-10.6447430668914	-14.3724866913284	-14.1278409843643	-2.53327854038158	-16.9953312608419
expPC4	-1.40058117951794	6.56310682929166	-0.981039483701731	0.945075947477792	0.718209097886143	-6.86024334552096	-3.03627144520297	-4.11895612108935	6.67489565691996	1.78367229445651	-4.50259600507873	-3.06907984566659	-2.02402257707578	-2.0866848047305	-3.12390602827067	-1.71668307627532	-0.223587490661494	0.276673399875576	2.29084051068007	-2.47203693212755	5.84329290338423	0.462813909009974	-0.17951268720101	-0.928417343049178	2.45781111645719	-0.41880107338899	-1.42163501798484	3.57473017712366	-6.70686464443744	-0.928896313513893	23.0175858288502	-2.5490703725234	5.62411804093422	11.1174133603093	5.13979038786848	0.450956700149996	2.58026511606412	-0.240157012396516	-0.408951236002312	-4.53102378113672	7.3196140694242	-6.7118346416713	14.6568298326785	6.47687750958639	3.19793521060293	0.680011033337229	1.9558975203287	-2.40797503670853	-5.5742485613395	14.1974022328294	3.6722908529171	-3.32258675749006	2.36147842341787	13.8773317034398	-2.63532058276719	-1.17708320221235	-4.03339868897307	4.13278910242201	10.4014865003545	-4.30058168971441	9.62231853413318	13.384671288088	-1.89291669484051	-4.03832444921189	-174.350160556845	57.6767655504359	2.14217656182469	13.9885700512761	1.89104029624934	9.25153656597941	10.5274247639004	-1.9264578330636	43.0950442220546	1.51329940326699	6.73432409377471	-1.83812192010481	0.174799950879138	8.5869191710456	2.0139894014636	-0.682932404012123	14.5485590142247	2.33278792341744	3.4928520867228	6.23784653094166	7.60064730229236	1.47021630362237	22.4907708310168	2.65377182526621	-0.790052362814859	15.1483817425817	0.737319947981526	-0.237733360156724	-0.886097323662028	0.798263233643889	7.32031096547229	-1.22515465159865	17.9385517880518	-0.0224747553821444	-0.0453060509687063	1.36660330712372	19.1834306523257	-1.28477465341034	-2.09512014234421	-0.42008319161147	-28.5010384678697	-19.0879703338359	-5.97513236553515	-9.85570560040122	-9.99753952448421	-6.99555366490315	-5.32511273787774	-4.57717953010172	-4.23958136402605	-0.42752960295266	-4.67340866682882	-2.01154184886415	-10.5735480966342	-0.825343326546528	-5.88098201194125	-1.03617401480308	-0.204268303389748	-8.57463192615503	-2.41138888664699	7.70689116109889	-6.01572552256035	9.5360982620102	2.77195884108592	-6.54887982928426	-7.07898119541913	-38.9822512042779	-0.377736580685975	7.38079104357374	-0.838282517976184	-0.848004502219468	3.48562803762087	0.0783824213832261	-2.43237106593169	-0.703867533083196	3.54681294729011	3.76810776913506	4.43937968177512	-8.55977005623765	-1.81600455766526	-27.8851765755106
expPC5	-0.946716510229376	0.650178328152334	-3.90396849300075	0.651188557471606	-1.14641985308032	1.65308643160887	-2.22238620942668	-2.37995947484656	4.37732200447725	-1.16957904128426	-2.69399269715107	-0.0884528615890018	-1.71244347911534	-1.17875904873901	-0.118516579271757	-1.58969383646115	-3.4698896625057	4.02039203199319	2.27287225057113	-1.06051612359876	5.20716423779207	-2.12667775693109	-5.49946425005466	0.0833585885996417	-3.22354447529331	-9.39086477470397	0.605335822177758	2.01371895000523	2.96502941176539	18.2893420706833	8.24601368004014	2.74927000439533	-1.8120110326665	13.8667759491451	24.1616010399351	-0.0278729943232634	-4.50765297951737	2.2238454289974	0.049021205692519	13.2734123525207	-2.85916005401365	1.99845281959249	13.2945918940058	-1.43990193455021	0.0812012826152347	-24.8489730450622	-0.383860011110569	-7.35742434272028	3.97595295325205	-3.91091954201337	-1.92127429444189	6.46135857538204	9.00475611892618	-0.87105324658687	-3.67315569814794	-1.52325314649157	4.12477917775178	2.44012090320018	-2.87841920285033	0.959068482603327	0.825679657906592	2.1739262257215	-3.82895896359866	-5.20514907573379	-71.0090268998828	-159.191210931056	0.602428748107976	1.33944457253006	-0.223852081325018	4.03909050202792	-5.08077834485184	-10.4221489722322	-2.09286578054116	-7.76811805581431	2.07919094386179	-1.52415872040594	-4.40332981768552	1.63336662216615	-6.75339148060127	-1.59156061223144	-9.38969359443645	-2.84974895416814	1.15729255700759	-0.517719134329794	-2.58317825447721	-4.44301629214393	-1.6682796709197	13.728763485178	-3.80846074116907	3.55766597177023	-6.39870053395952	-4.60074527212863	-2.21491423192998	-5.06679346203637	21.2527200710131	-1.90486751687647	-0.29207384229514	-2.91951759186462	-3.35514560666751	0.471463118158985	30.853389138179	-0.148500214591428	2.10430517683922	1.415813852781	23.1032755208994	4.68015800304978	1.15859146715445	21.4328863569959	7.96565492286907	0.849835497118337	6.04364140798061	2.64771785342654	-2.60202785007761	-3.06715400841134	-0.756762818318422	-0.186845655277561	15.8259298789722	-0.484014787315483	-2.82071830733786	-2.09566975645742	-2.80125660217903	-1.2324595269048	-5.52275697767987	3.88281396009361	-1.10666770765556	2.21112886226853	1.93280072133007	2.84164886154134	8.88832229563941	36.2062258033677	8.14285742939207	6.14303828477072	-3.23154530242138	-3.18044716677103	31.4515750457701	-2.89958700723177	-2.25075427027179	-1.2360549433962	-10.3397697351299	-2.41519026688187	-2.42405991540901	-0.539423794763637	-1.76525310733463	63.8092474397171
expPC6	2.95961570274533	-12.9306014556887	2.73229324450756	-2.98144460352746	-0.951599740964922	9.8412332011875	8.69707686947373	5.27383943559524	7.8684380254882	-2.58793333899128	3.3415289620812	6.74309992723927	4.45973378927418	7.08058261697839	4.11488718468144	-0.0190306592108359	1.29127142167593	1.81807798643969	-5.74097974010015	5.12399773507974	-0.981458080316246	0.622809672063144	-2.10886105530949	-3.21408016637735	-0.290177715825011	3.54275901567039	1.01925290966574	-7.96771814997832	6.87421025444477	-6.9985372857235	-39.249679113109	5.08326931171567	-6.41241338841108	-14.7786142227455	-24.4186552243872	2.76253130698688	-3.3734381252991	-1.79122395544267	1.39633824370198	-1.40557863367927	-13.983382637775	12.2155647179541	-47.7834910885213	-14.008003119994	-7.43482671056133	-4.09404173153339	-3.93588806199577	7.57214787616282	8.19971036788776	-33.4931749635745	-7.96098331338819	4.82965084509755	6.19428839669994	-24.6597299005629	5.36263500745003	4.55153798757257	8.41782869937963	-6.11440675315561	-12.6986419321472	8.74059196940996	-17.3403332110934	-25.6917850896597	6.16586177050369	10.193171254931	-63.2227367660516	75.1711234856693	1.20729214805727	-22.8734310985224	-1.56664711262195	-5.01051168246878	-12.1795540907203	30.0680993609457	-0.029791389687428	1.31300099081721	-16.5259920683727	5.28810436264432	0.206003333434531	-14.7677024207748	0.931645115647765	2.74277463776018	-19.9746358753179	-1.62360775529276	-6.20216113018902	-9.80953001109221	-5.04451138633992	-1.35894989152481	-37.7998383226155	1.68662607384278	0.836127086077102	-18.5098118058271	2.20053346639804	4.38715657153769	0.255402064152878	0.796526120201124	-16.4083953140195	2.65193221764278	-10.9461838069565	0.328713594584809	4.34876903385299	1.33690604400236	-8.05377183844195	-5.71221314554903	5.21755923860676	8.28975468315483	56.8528665160423	17.7031604612793	5.80265620576059	2.84288839889225	6.84309714728257	5.58886870071139	9.12727958112652	-0.398205635932054	8.72584183509143	2.13994135556386	8.6646382459074	3.92096037336955	24.2037194208535	1.02893607545335	9.22867288728533	3.83751067051233	4.84005769968145	10.952284634643	6.01720852010898	-15.8967137866262	11.6250480046801	-16.8396144229806	-9.99433355754626	11.0650094748021	11.2942519627397	57.7706691794837	-28.0863860524801	-16.6621810447085	3.84140800327932	1.74265012150178	17.2047549756296	2.18805777793369	6.41063445981987	3.78378123655177	-1.44809975995386	-7.73984084585691	-7.41747843076596	11.6594073789851	-1.89426974583034	90.1376667203702
