bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
29_01_62,sample_14149,hg38,1582,3123,6627,29,1,62,C5,A1,F2
29_01_86,sample_14149,hg38,6967,28095,61491,29,1,86,C5,A1,H2
29_02_26,sample_14149,hg38,1120,1623,3450,29,2,26,C5,A2,C2
29_02_48,sample_14149,hg38,2214,4774,10136,29,2,48,C5,A2,D12
29_03_32,sample_14149,hg38,930,1328,2886,29,3,32,C5,A3,C8
29_03_33,sample_14149,hg38,1291,2115,4637,29,3,33,C5,A3,C9
29_03_45,sample_14149,hg38,3277,7446,16927,29,3,45,C5,A3,D9
29_03_70,sample_14149,hg38,2546,4969,11063,29,3,70,C5,A3,F10
29_03_78,sample_14149,hg38,1645,2846,6137,29,3,78,C5,A3,G6
29_03_81,sample_14149,hg38,1329,2153,4786,29,3,81,C5,A3,G9
29_04_32,sample_14149,hg38,2330,4826,10670,29,4,32,C5,A4,C8
29_04_38,sample_14149,hg38,1155,1748,3800,29,4,38,C5,A4,D2
29_04_61,sample_14149,hg38,2238,4690,10311,29,4,61,C5,A4,F1
29_05_02,sample_14149,hg38,1059,1560,3220,29,5,2,C5,A5,A2
29_05_13,sample_14149,hg38,1462,2287,4812,29,5,13,C5,A5,B1
29_05_22,sample_14149,hg38,1275,2070,4358,29,5,22,C5,A5,B10
29_05_26,sample_14149,hg38,3918,10167,22211,29,5,26,C5,A5,C2
29_05_32,sample_14149,hg38,1052,1609,3479,29,5,32,C5,A5,C8
29_05_37,sample_14149,hg38,1541,2572,5525,29,5,37,C5,A5,D1
29_05_46,sample_14149,hg38,1284,2119,4534,29,5,46,C5,A5,D10
29_05_55,sample_14149,hg38,7900,39468,86546,29,5,55,C5,A5,E7
29_05_71,sample_14149,hg38,3555,7843,16669,29,5,71,C5,A5,F11
29_05_84,sample_14149,hg38,2499,5639,12486,29,5,84,C5,A5,G12
29_06_02,sample_14149,hg38,1058,1747,3772,29,6,2,C5,A6,A2
29_06_03,sample_14149,hg38,5176,15854,35133,29,6,3,C5,A6,A3
29_06_14,sample_14149,hg38,4859,15276,34649,29,6,14,C5,A6,B2
29_06_91,sample_14149,hg38,4819,14218,31733,29,6,91,C5,A6,H7
29_07_12,sample_14149,hg38,1328,2297,5099,29,7,12,C5,A7,A12
29_07_31,sample_14149,hg38,1236,1943,4298,29,7,31,C5,A7,C7
29_07_40,sample_14149,hg38,1752,3475,7456,29,7,40,C5,A7,D4
29_08_32,sample_14149,hg38,1809,3227,6938,29,8,32,C5,A8,C8
29_08_52,sample_14149,hg38,1055,1615,3452,29,8,52,C5,A8,E4
29_09_29,sample_14149,hg38,1134,1762,4090,29,9,29,C5,A9,C5
29_10_45,sample_14149,hg38,1681,3044,6623,29,10,45,C5,A10,D9
29_10_62,sample_14149,hg38,835,1228,2642,29,10,62,C5,A10,F2
29_10_73,sample_14149,hg38,1381,2236,4829,29,10,73,C5,A10,G1
29_10_77,sample_14149,hg38,3589,8293,18179,29,10,77,C5,A10,G5
29_11_08,sample_14149,hg38,5484,19090,41250,29,11,8,C5,A11,A8
29_11_24,sample_14149,hg38,4136,9797,21040,29,11,24,C5,A11,B12
29_11_29,sample_14149,hg38,3176,7199,15664,29,11,29,C5,A11,C5
29_11_40,sample_14149,hg38,3023,7146,15547,29,11,40,C5,A11,D4
29_11_77,sample_14149,hg38,3668,9373,20414,29,11,77,C5,A11,G5
29_11_86,sample_14149,hg38,2096,3789,8291,29,11,86,C5,A11,H2
29_12_01,sample_14149,hg38,1634,2900,6280,29,12,1,C5,A12,A1
29_13_21,sample_14149,hg38,4135,11907,26192,29,13,21,C5,B1,B9
29_14_32,sample_14149,hg38,4947,13846,30444,29,14,32,C5,B2,C8
29_15_19,sample_14149,hg38,2391,5175,11431,29,15,19,C5,B3,B7
29_15_26,sample_14149,hg38,2069,4306,9453,29,15,26,C5,B3,C2
29_15_48,sample_14149,hg38,2016,3801,8247,29,15,48,C5,B3,D12
29_15_84,sample_14149,hg38,2961,6445,14621,29,15,84,C5,B3,G12
29_16_15,sample_14149,hg38,2704,6481,14592,29,16,15,C5,B4,B3
29_16_34,sample_14149,hg38,5991,19154,42582,29,16,34,C5,B4,C10
29_16_42,sample_14149,hg38,2909,6305,14039,29,16,42,C5,B4,D6
29_16_43,sample_14149,hg38,2194,4129,9122,29,16,43,C5,B4,D7
29_16_51,sample_14149,hg38,1186,1872,4154,29,16,51,C5,B4,E3
29_16_74,sample_14149,hg38,3533,8857,20129,29,16,74,C5,B4,G2
29_17_02,sample_14149,hg38,1029,1565,3441,29,17,2,C5,B5,A2
29_17_21,sample_14149,hg38,5915,18599,41713,29,17,21,C5,B5,B9
29_17_31,sample_14149,hg38,8049,36233,79387,29,17,31,C5,B5,C7
29_17_58,sample_14149,hg38,4141,10185,22404,29,17,58,C5,B5,E10
29_17_63,sample_14149,hg38,4137,11832,26299,29,17,63,C5,B5,F3
29_17_70,sample_14149,hg38,8420,43049,95789,29,17,70,C5,B5,F10
29_17_90,sample_14149,hg38,4300,11517,25237,29,17,90,C5,B5,H6
29_17_91,sample_14149,hg38,4862,14502,32707,29,17,91,C5,B5,H7
29_18_10,sample_14149,hg38,1716,3148,6712,29,18,10,C5,B6,A10
29_18_24,sample_14149,hg38,864,1288,2762,29,18,24,C5,B6,B12
29_18_37,sample_14149,hg38,4903,15902,34897,29,18,37,C5,B6,D1
29_18_45,sample_14149,hg38,4979,16251,36214,29,18,45,C5,B6,D9
29_18_48,sample_14149,hg38,6777,24401,52460,29,18,48,C5,B6,D12
29_18_64,sample_14149,hg38,1334,2161,4687,29,18,64,C5,B6,F4
29_18_72,sample_14149,hg38,615,769,1791,29,18,72,C5,B6,F12
29_18_84,sample_14149,hg38,1417,2495,5572,29,18,84,C5,B6,G12
29_18_87,sample_14149,hg38,2579,5675,12467,29,18,87,C5,B6,H3
29_18_90,sample_14149,hg38,4187,11819,26462,29,18,90,C5,B6,H6
29_20_14,sample_14149,hg38,1379,2276,4831,29,20,14,C5,B8,B2
29_20_53,sample_14149,hg38,6211,22104,48010,29,20,53,C5,B8,E5
29_20_56,sample_14149,hg38,830,1237,2694,29,20,56,C5,B8,E8
29_20_64,sample_14149,hg38,1816,3111,6795,29,20,64,C5,B8,F4
29_20_71,sample_14149,hg38,931,1369,2963,29,20,71,C5,B8,F11
29_20_84,sample_14149,hg38,5721,19843,43966,29,20,84,C5,B8,G12
29_20_96,sample_14149,hg38,2691,6317,13628,29,20,96,C5,B8,H12
29_21_15,sample_14149,hg38,1989,3974,9032,29,21,15,C5,B9,B3
29_21_53,sample_14149,hg38,1702,3241,7222,29,21,53,C5,B9,E5
29_21_62,sample_14149,hg38,2286,4909,10881,29,21,62,C5,B9,F2
29_22_02,sample_14149,hg38,1353,2356,5188,29,22,2,C5,B10,A2
29_22_20,sample_14149,hg38,1760,3278,7160,29,22,20,C5,B10,B8
29_22_28,sample_14149,hg38,2028,4199,9191,29,22,28,C5,B10,C4
29_22_34,sample_14149,hg38,5409,16314,36177,29,22,34,C5,B10,C10
29_22_45,sample_14149,hg38,3503,9069,20089,29,22,45,C5,B10,D9
29_22_46,sample_14149,hg38,8307,35175,78676,29,22,46,C5,B10,D10
29_22_93,sample_14149,hg38,1006,1340,2962,29,22,93,C5,B10,H9
29_23_03,sample_14149,hg38,5677,18137,39306,29,23,3,C5,B11,A3
29_23_13,sample_14149,hg38,5080,16605,36142,29,23,13,C5,B11,B1
29_23_37,sample_14149,hg38,3907,9348,20290,29,23,37,C5,B11,D1
29_23_38,sample_14149,hg38,5376,15386,34294,29,23,38,C5,B11,D2
29_23_40,sample_14149,hg38,5727,19216,42473,29,23,40,C5,B11,D4
29_23_60,sample_14149,hg38,981,1469,3105,29,23,60,C5,B11,E12
29_23_65,sample_14149,hg38,3020,7005,15135,29,23,65,C5,B11,F5
29_23_70,sample_14149,hg38,973,1409,3147,29,23,70,C5,B11,F10
29_23_94,sample_14149,hg38,1476,2726,6118,29,23,94,C5,B11,H10
29_24_12,sample_14149,hg38,2071,4383,9603,29,24,12,C5,B12,A12
29_24_25,sample_14149,hg38,4051,10769,24049,29,24,25,C5,B12,C1
29_24_30,sample_14149,hg38,3581,9827,21879,29,24,30,C5,B12,C6
29_24_31,sample_14149,hg38,1232,1981,4341,29,24,31,C5,B12,C7
29_24_71,sample_14149,hg38,2731,5147,11092,29,24,71,C5,B12,F11
29_25_04,sample_14149,hg38,879,1306,2878,29,25,4,C5,C1,A4
29_25_06,sample_14149,hg38,6946,27373,61098,29,25,6,C5,C1,A6
29_25_10,sample_14149,hg38,6028,21238,46433,29,25,10,C5,C1,A10
29_25_19,sample_14149,hg38,762,1099,2414,29,25,19,C5,C1,B7
29_25_30,sample_14149,hg38,989,1567,3410,29,25,30,C5,C1,C6
29_25_60,sample_14149,hg38,3780,9769,21295,29,25,60,C5,C1,E12
29_25_68,sample_14149,hg38,7983,36364,81016,29,25,68,C5,C1,F8
29_25_84,sample_14149,hg38,1725,3067,7042,29,25,84,C5,C1,G12
29_26_02,sample_14149,hg38,3961,10129,22486,29,26,2,C5,C2,A2
29_26_42,sample_14149,hg38,1275,1844,4074,29,26,42,C5,C2,D6
29_26_52,sample_14149,hg38,4841,14776,32747,29,26,52,C5,C2,E4
29_26_72,sample_14149,hg38,735,994,2154,29,26,72,C5,C2,F12
29_26_73,sample_14149,hg38,1163,1948,4335,29,26,73,C5,C2,G1
29_27_24,sample_14149,hg38,959,1464,3174,29,27,24,C5,C3,B12
29_27_48,sample_14149,hg38,6400,25069,53673,29,27,48,C5,C3,D12
29_27_72,sample_14149,hg38,1402,2451,5515,29,27,72,C5,C3,F12
29_28_03,sample_14149,hg38,1106,1665,3749,29,28,3,C5,C4,A3
29_28_25,sample_14149,hg38,1856,3530,7851,29,28,25,C5,C4,C1
29_28_26,sample_14149,hg38,1078,1806,3841,29,28,26,C5,C4,C2
29_28_59,sample_14149,hg38,5152,15332,33000,29,28,59,C5,C4,E11
29_29_05,sample_14149,hg38,1575,2814,6021,29,29,5,C5,C5,A5
29_29_28,sample_14149,hg38,3975,9955,21826,29,29,28,C5,C5,C4
29_29_87,sample_14149,hg38,1230,2019,4565,29,29,87,C5,C5,H3
29_29_96,sample_14149,hg38,7233,31483,70065,29,29,96,C5,C5,H12
29_30_19,sample_14149,hg38,1043,1572,3324,29,30,19,C5,C6,B7
29_30_46,sample_14149,hg38,1553,2446,5292,29,30,46,C5,C6,D10
29_30_58,sample_14149,hg38,2607,5437,11677,29,30,58,C5,C6,E10
29_30_60,sample_14149,hg38,2668,5417,11925,29,30,60,C5,C6,E12
29_31_01,sample_14149,hg38,1432,2551,5415,29,31,1,C5,C7,A1
29_31_04,sample_14149,hg38,4391,13063,28402,29,31,4,C5,C7,A4
29_31_15,sample_14149,hg38,2468,5715,12826,29,31,15,C5,C7,B3
29_31_62,sample_14149,hg38,4539,15094,31792,29,31,62,C5,C7,F2
29_31_64,sample_14149,hg38,2105,4199,9091,29,31,64,C5,C7,F4
29_32_11,sample_14149,hg38,3445,7908,17403,29,32,11,C5,C8,A11
29_32_15,sample_14149,hg38,5021,14855,33074,29,32,15,C5,C8,B3
29_32_56,sample_14149,hg38,3138,6084,13444,29,32,56,C5,C8,E8
29_32_75,sample_14149,hg38,1185,2024,4677,29,32,75,C5,C8,G3
29_33_13,sample_14149,hg38,900,1359,2916,29,33,13,C5,C9,B1
29_33_17,sample_14149,hg38,459,623,1283,29,33,17,C5,C9,B5
29_33_56,sample_14149,hg38,1894,3447,7445,29,33,56,C5,C9,E8
29_33_60,sample_14149,hg38,2346,4638,10177,29,33,60,C5,C9,E12
29_34_32,sample_14149,hg38,7576,33952,75854,29,34,32,C5,C10,C8
29_35_18,sample_14149,hg38,2255,4941,10690,29,35,18,C5,C11,B6
29_35_27,sample_14149,hg38,2486,5416,11509,29,35,27,C5,C11,C3
29_35_52,sample_14149,hg38,3331,7764,16657,29,35,52,C5,C11,E4
29_35_76,sample_14149,hg38,3329,8512,18268,29,35,76,C5,C11,G4
29_35_91,sample_14149,hg38,1172,1867,4158,29,35,91,C5,C11,H7
29_36_09,sample_14149,hg38,5152,15569,34450,29,36,9,C5,C12,A9
29_36_20,sample_14149,hg38,5316,15702,33805,29,36,20,C5,C12,B8
29_36_45,sample_14149,hg38,1446,2458,5360,29,36,45,C5,C12,D9
29_36_49,sample_14149,hg38,2438,5345,11653,29,36,49,C5,C12,E1
29_36_76,sample_14149,hg38,6549,26308,57212,29,36,76,C5,C12,G4
29_36_93,sample_14149,hg38,8393,36589,81257,29,36,93,C5,C12,H9
29_37_07,sample_14149,hg38,1623,2621,5861,29,37,7,C5,D1,A7
29_37_08,sample_14149,hg38,2103,4058,9280,29,37,8,C5,D1,A8
29_37_11,sample_14149,hg38,5355,18365,41121,29,37,11,C5,D1,A11
29_37_16,sample_14149,hg38,1215,1933,4329,29,37,16,C5,D1,B4
29_37_17,sample_14149,hg38,8130,40880,92079,29,37,17,C5,D1,B5
29_37_21,sample_14149,hg38,797,1230,2694,29,37,21,C5,D1,B9
29_37_39,sample_14149,hg38,1460,2549,5627,29,37,39,C5,D1,D3
29_37_48,sample_14149,hg38,2018,4023,8889,29,37,48,C5,D1,D12
29_37_66,sample_14149,hg38,3001,6718,15361,29,37,66,C5,D1,F6
29_37_90,sample_14149,hg38,2391,4934,11262,29,37,90,C5,D1,H6
29_38_06,sample_14149,hg38,1118,1703,3871,29,38,6,C5,D2,A6
29_38_86,sample_14149,hg38,5385,17689,40372,29,38,86,C5,D2,H2
29_39_11,sample_14149,hg38,1668,3076,6398,29,39,11,C5,D3,A11
29_39_23,sample_14149,hg38,4653,13744,29416,29,39,23,C5,D3,B11
29_39_39,sample_14149,hg38,8010,38423,82001,29,39,39,C5,D3,D3
29_39_57,sample_14149,hg38,1451,2716,5812,29,39,57,C5,D3,E9
29_39_80,sample_14149,hg38,8464,43249,93471,29,39,80,C5,D3,G8
29_40_16,sample_14149,hg38,1301,2286,5074,29,40,16,C5,D4,B4
29_40_41,sample_14149,hg38,1452,2505,5491,29,40,41,C5,D4,D5
29_40_65,sample_14149,hg38,1432,2413,5326,29,40,65,C5,D4,F5
29_41_03,sample_14149,hg38,5253,13845,30664,29,41,3,C5,D5,A3
29_41_10,sample_14149,hg38,5545,19266,42138,29,41,10,C5,D5,A10
29_41_51,sample_14149,hg38,2004,3752,8425,29,41,51,C5,D5,E3
29_41_96,sample_14149,hg38,974,1548,3378,29,41,96,C5,D5,H12
29_42_04,sample_14149,hg38,1033,1676,3773,29,42,4,C5,D6,A4
29_42_11,sample_14149,hg38,2675,5107,11258,29,42,11,C5,D6,A11
29_42_45,sample_14149,hg38,1249,2017,4586,29,42,45,C5,D6,D9
29_43_05,sample_14149,hg38,1146,1864,3985,29,43,5,C5,D7,A5
29_43_13,sample_14149,hg38,2810,5910,13179,29,43,13,C5,D7,B1
29_43_25,sample_14149,hg38,3376,7918,17504,29,43,25,C5,D7,C1
29_43_63,sample_14149,hg38,2365,4564,10069,29,43,63,C5,D7,F3
29_43_71,sample_14149,hg38,6243,24314,52982,29,43,71,C5,D7,F11
29_44_08,sample_14149,hg38,2963,6518,14381,29,44,8,C5,D8,A8
29_44_29,sample_14149,hg38,2599,5246,11227,29,44,29,C5,D8,C5
29_44_41,sample_14149,hg38,1115,1800,3766,29,44,41,C5,D8,D5
29_44_49,sample_14149,hg38,1112,1801,3958,29,44,49,C5,D8,E1
29_44_54,sample_14149,hg38,2844,6461,14329,29,44,54,C5,D8,E6
29_44_92,sample_14149,hg38,1881,3568,7888,29,44,92,C5,D8,H8
29_45_12,sample_14149,hg38,626,871,1938,29,45,12,C5,D9,A12
29_45_33,sample_14149,hg38,1408,2480,5484,29,45,33,C5,D9,C9
29_45_72,sample_14149,hg38,1869,3081,7266,29,45,72,C5,D9,F12
29_45_89,sample_14149,hg38,1061,1726,3705,29,45,89,C5,D9,H5
29_46_15,sample_14149,hg38,1704,2883,6377,29,46,15,C5,D10,B3
29_46_28,sample_14149,hg38,1892,3560,7839,29,46,28,C5,D10,C4
29_46_33,sample_14149,hg38,7111,28168,63203,29,46,33,C5,D10,C9
29_46_47,sample_14149,hg38,1401,2199,4747,29,46,47,C5,D10,D11
29_46_58,sample_14149,hg38,1713,3300,7414,29,46,58,C5,D10,E10
29_46_61,sample_14149,hg38,2022,3508,7796,29,46,61,C5,D10,F1
29_46_87,sample_14149,hg38,3535,7952,17661,29,46,87,C5,D10,H3
29_47_10,sample_14149,hg38,4285,11901,25383,29,47,10,C5,D11,A10
29_47_19,sample_14149,hg38,1756,3140,6855,29,47,19,C5,D11,B7
29_48_21,sample_14149,hg38,7660,36531,82020,29,48,21,C5,D12,B9
29_48_27,sample_14149,hg38,2549,5424,11969,29,48,27,C5,D12,C3
29_48_40,sample_14149,hg38,1373,2254,4862,29,48,40,C5,D12,D4
29_48_82,sample_14149,hg38,1569,2538,5742,29,48,82,C5,D12,G10
29_49_77,sample_14149,hg38,2916,6294,13837,29,49,77,C5,E1,G5
29_49_94,sample_14149,hg38,2178,4356,9604,29,49,94,C5,E1,H10
29_50_05,sample_14149,hg38,5400,16096,35181,29,50,5,C5,E2,A5
29_50_26,sample_14149,hg38,2544,5518,12288,29,50,26,C5,E2,C2
29_50_43,sample_14149,hg38,2404,4802,10430,29,50,43,C5,E2,D7
29_50_60,sample_14149,hg38,1410,2393,5228,29,50,60,C5,E2,E12
29_50_91,sample_14149,hg38,3113,7855,17657,29,50,91,C5,E2,H7
29_51_04,sample_14149,hg38,3684,8163,18328,29,51,4,C5,E3,A4
29_52_18,sample_14149,hg38,986,1472,3182,29,52,18,C5,E4,B6
29_52_81,sample_14149,hg38,1244,2027,4443,29,52,81,C5,E4,G9
29_53_04,sample_14149,hg38,2518,5394,12009,29,53,4,C5,E5,A4
29_53_15,sample_14149,hg38,5933,19028,42566,29,53,15,C5,E5,B3
29_53_41,sample_14149,hg38,2007,4333,9164,29,53,41,C5,E5,D5
29_53_70,sample_14149,hg38,1258,2143,4689,29,53,70,C5,E5,F10
29_53_87,sample_14149,hg38,1611,2820,6132,29,53,87,C5,E5,H3
29_54_29,sample_14149,hg38,4489,12361,27722,29,54,29,C5,E6,C5
29_55_04,sample_14149,hg38,1613,2609,5811,29,55,4,C5,E7,A4
29_55_29,sample_14149,hg38,505,613,1365,29,55,29,C5,E7,C5
29_55_63,sample_14149,hg38,831,1213,2575,29,55,63,C5,E7,F3
29_55_96,sample_14149,hg38,559,744,1679,29,55,96,C5,E7,H12
29_56_91,sample_14149,hg38,4989,16396,36677,29,56,91,C5,E8,H7
29_57_04,sample_14149,hg38,2407,5406,12140,29,57,4,C5,E9,A4
29_57_14,sample_14149,hg38,2694,5599,12672,29,57,14,C5,E9,B2
29_57_72,sample_14149,hg38,4911,15266,35468,29,57,72,C5,E9,F12
29_58_07,sample_14149,hg38,1863,3719,7939,29,58,7,C5,E10,A7
29_58_16,sample_14149,hg38,1763,3341,7217,29,58,16,C5,E10,B4
29_58_17,sample_14149,hg38,1737,3315,7175,29,58,17,C5,E10,B5
29_58_28,sample_14149,hg38,716,999,2112,29,58,28,C5,E10,C4
29_58_33,sample_14149,hg38,5229,15944,35085,29,58,33,C5,E10,C9
29_58_35,sample_14149,hg38,4848,14872,32315,29,58,35,C5,E10,C11
29_58_63,sample_14149,hg38,1632,2812,6191,29,58,63,C5,E10,F3
29_58_89,sample_14149,hg38,2136,4383,9406,29,58,89,C5,E10,H5
29_60_07,sample_14149,hg38,907,1354,2957,29,60,7,C5,E12,A7
29_60_08,sample_14149,hg38,2240,4414,9761,29,60,8,C5,E12,A8
29_60_46,sample_14149,hg38,3139,7138,16417,29,60,46,C5,E12,D10
29_60_60,sample_14149,hg38,2104,4022,8901,29,60,60,C5,E12,E12
29_60_67,sample_14149,hg38,1860,3599,8018,29,60,67,C5,E12,F7
29_61_24,sample_14149,hg38,1366,2309,4865,29,61,24,C5,F1,B12
29_61_43,sample_14149,hg38,1518,2623,5495,29,61,43,C5,F1,D7
29_61_57,sample_14149,hg38,3786,10932,23621,29,61,57,C5,F1,E9
29_61_77,sample_14149,hg38,2859,5908,13147,29,61,77,C5,F1,G5
29_61_81,sample_14149,hg38,1835,3626,7979,29,61,81,C5,F1,G9
29_61_84,sample_14149,hg38,4698,14849,33538,29,61,84,C5,F1,G12
29_61_96,sample_14149,hg38,645,889,1943,29,61,96,C5,F1,H12
29_62_05,sample_14149,hg38,1594,2873,6510,29,62,5,C5,F2,A5
29_62_32,sample_14149,hg38,5533,18508,42337,29,62,32,C5,F2,C8
29_62_43,sample_14149,hg38,1099,1745,3691,29,62,43,C5,F2,D7
29_62_62,sample_14149,hg38,1175,1993,4348,29,62,62,C5,F2,F2
29_62_63,sample_14149,hg38,1899,3655,7998,29,62,63,C5,F2,F3
29_62_81,sample_14149,hg38,1210,1928,4175,29,62,81,C5,F2,G9
29_63_21,sample_14149,hg38,3128,6578,14529,29,63,21,C5,F3,B9
29_63_37,sample_14149,hg38,2557,5644,12148,29,63,37,C5,F3,D1
29_64_19,sample_14149,hg38,1599,2786,6159,29,64,19,C5,F4,B7
29_64_26,sample_14149,hg38,2848,6043,13541,29,64,26,C5,F4,C2
29_64_30,sample_14149,hg38,1293,2065,4595,29,64,30,C5,F4,C6
29_64_33,sample_14149,hg38,2700,6022,13526,29,64,33,C5,F4,C9
29_64_76,sample_14149,hg38,1158,1783,3901,29,64,76,C5,F4,G4
29_64_80,sample_14149,hg38,10586,81612,182917,29,64,80,C5,F4,G8
29_65_83,sample_14149,hg38,2427,4979,11651,29,65,83,C5,F5,G11
29_66_07,sample_14149,hg38,862,1363,3067,29,66,7,C5,F6,A7
29_66_33,sample_14149,hg38,2229,4477,10361,29,66,33,C5,F6,C9
29_66_63,sample_14149,hg38,4770,14165,33086,29,66,63,C5,F6,F3
29_66_69,sample_14149,hg38,1307,2311,5286,29,66,69,C5,F6,F9
29_66_96,sample_14149,hg38,3253,6492,15191,29,66,96,C5,F6,H12
29_67_01,sample_14149,hg38,1914,3633,8165,29,67,1,C5,F7,A1
29_67_59,sample_14149,hg38,3666,9489,20676,29,67,59,C5,F7,E11
29_67_74,sample_14149,hg38,3103,7406,16791,29,67,74,C5,F7,G2
29_67_80,sample_14149,hg38,1327,1994,4450,29,67,80,C5,F7,G8
29_68_17,sample_14149,hg38,3533,8061,17774,29,68,17,C5,F8,B5
29_68_58,sample_14149,hg38,3653,8692,19051,29,68,58,C5,F8,E10
29_68_76,sample_14149,hg38,1380,2310,5039,29,68,76,C5,F8,G4
29_69_10,sample_14149,hg38,2565,6017,12814,29,69,10,C5,F9,A10
29_69_11,sample_14149,hg38,1104,1761,3831,29,69,11,C5,F9,A11
29_69_14,sample_14149,hg38,2669,5167,11267,29,69,14,C5,F9,B2
29_69_68,sample_14149,hg38,1963,3449,7641,29,69,68,C5,F9,F8
29_69_82,sample_14149,hg38,8766,42882,95542,29,69,82,C5,F9,G10
29_70_11,sample_14149,hg38,1519,2616,5699,29,70,11,C5,F10,A11
29_70_19,sample_14149,hg38,1271,1920,4238,29,70,19,C5,F10,B7
29_70_43,sample_14149,hg38,3857,9781,21657,29,70,43,C5,F10,D7
29_70_45,sample_14149,hg38,1976,4097,8991,29,70,45,C5,F10,D9
29_71_01,sample_14149,hg38,2636,5534,12408,29,71,1,C5,F11,A1
29_72_17,sample_14149,hg38,7035,29996,66281,29,72,17,C5,F12,B5
29_73_35,sample_14149,hg38,1894,3887,8392,29,73,35,C5,G1,C11
29_73_38,sample_14149,hg38,1333,2179,4781,29,73,38,C5,G1,D2
29_73_65,sample_14149,hg38,2411,5387,11899,29,73,65,C5,G1,F5
29_73_66,sample_14149,hg38,4188,11530,25708,29,73,66,C5,G1,F6
29_73_83,sample_14149,hg38,5698,22390,49764,29,73,83,C5,G1,G11
29_73_84,sample_14149,hg38,4186,11901,26980,29,73,84,C5,G1,G12
29_74_02,sample_14149,hg38,974,1455,3215,29,74,2,C5,G2,A2
29_74_26,sample_14149,hg38,3237,6603,14362,29,74,26,C5,G2,C2
29_74_72,sample_14149,hg38,1847,3618,8224,29,74,72,C5,G2,F12
29_75_06,sample_14149,hg38,3102,6760,15305,29,75,6,C5,G3,A6
29_75_08,sample_14149,hg38,1426,2391,5235,29,75,8,C5,G3,A8
29_75_56,sample_14149,hg38,2346,5961,13235,29,75,56,C5,G3,E8
29_75_58,sample_14149,hg38,4991,15898,35057,29,75,58,C5,G3,E10
29_75_59,sample_14149,hg38,2413,5817,12662,29,75,59,C5,G3,E11
29_76_04,sample_14149,hg38,3246,7207,15548,29,76,4,C5,G4,A4
29_76_07,sample_14149,hg38,1136,1822,3913,29,76,7,C5,G4,A7
29_76_16,sample_14149,hg38,973,1369,2967,29,76,16,C5,G4,B4
29_76_24,sample_14149,hg38,1162,2027,4390,29,76,24,C5,G4,B12
29_76_68,sample_14149,hg38,1844,3469,7765,29,76,68,C5,G4,F8
29_76_79,sample_14149,hg38,2400,4720,10459,29,76,79,C5,G4,G7
29_76_80,sample_14149,hg38,6895,28678,63380,29,76,80,C5,G4,G8
29_77_09,sample_14149,hg38,1080,1658,3363,29,77,9,C5,G5,A9
29_77_26,sample_14149,hg38,2281,4491,9269,29,77,26,C5,G5,C2
29_77_31,sample_14149,hg38,473,604,1220,29,77,31,C5,G5,C7
29_77_46,sample_14149,hg38,1167,1891,3966,29,77,46,C5,G5,D10
29_77_59,sample_14149,hg38,1625,2740,5687,29,77,59,C5,G5,E11
29_77_60,sample_14149,hg38,2155,4707,9929,29,77,60,C5,G5,E12
29_77_61,sample_14149,hg38,5036,14011,29130,29,77,61,C5,G5,F1
29_77_62,sample_14149,hg38,1154,1829,3684,29,77,62,C5,G5,F2
29_77_89,sample_14149,hg38,765,1019,2040,29,77,89,C5,G5,H5
29_78_27,sample_14149,hg38,818,1410,2992,29,78,27,C5,G6,C3
29_78_30,sample_14149,hg38,1841,3406,7566,29,78,30,C5,G6,C6
29_78_82,sample_14149,hg38,2538,5346,12684,29,78,82,C5,G6,G10
29_78_84,sample_14149,hg38,9316,55905,129356,29,78,84,C5,G6,G12
29_79_06,sample_14149,hg38,1563,2561,6170,29,79,6,C5,G7,A6
29_79_14,sample_14149,hg38,3285,7658,17436,29,79,14,C5,G7,B2
29_79_34,sample_14149,hg38,4460,13537,30744,29,79,34,C5,G7,C10
29_79_61,sample_14149,hg38,1318,2133,4848,29,79,61,C5,G7,F1
29_80_27,sample_14149,hg38,5799,18208,39261,29,80,27,C5,G8,C3
29_80_31,sample_14149,hg38,807,1238,2535,29,80,31,C5,G8,C7
29_80_75,sample_14149,hg38,3318,7847,17687,29,80,75,C5,G8,G3
29_80_90,sample_14149,hg38,5347,15307,34117,29,80,90,C5,G8,H6
29_80_96,sample_14149,hg38,3912,9605,21215,29,80,96,C5,G8,H12
29_81_12,sample_14149,hg38,5383,18771,41600,29,81,12,C5,G9,A12
29_81_17,sample_14149,hg38,1162,1826,3961,29,81,17,C5,G9,B5
29_81_20,sample_14149,hg38,1596,2817,5975,29,81,20,C5,G9,B8
29_81_88,sample_14149,hg38,2203,4581,10112,29,81,88,C5,G9,H4
29_82_06,sample_14149,hg38,1340,2051,4387,29,82,6,C5,G10,A6
29_82_26,sample_14149,hg38,1792,3105,6476,29,82,26,C5,G10,C2
29_82_28,sample_14149,hg38,2404,5095,10873,29,82,28,C5,G10,C4
29_82_66,sample_14149,hg38,1126,1778,3706,29,82,66,C5,G10,F6
29_83_10,sample_14149,hg38,1764,3019,6246,29,83,10,C5,G11,A10
29_83_66,sample_14149,hg38,4160,10222,22281,29,83,66,C5,G11,F6
29_83_70,sample_14149,hg38,1055,1705,3662,29,83,70,C5,G11,F10
