bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
84_68_84,18184_WGE,hg38,764,926,2224,84,68,84,G12,F8,G12
84_69_07,18184_WGE,hg38,465,580,1294,84,69,7,G12,F9,A7
84_69_13,18184_WGE,hg38,539,688,1495,84,69,13,G12,F9,B1
84_69_14,18184_WGE,hg38,628,866,1945,84,69,14,G12,F9,B2
84_69_20,18184_WGE,hg38,670,922,2031,84,69,20,G12,F9,B8
84_69_25,18184_WGE,hg38,521,656,1405,84,69,25,G12,F9,C1
84_69_65,18184_WGE,hg38,4316,9570,21834,84,69,65,G12,F9,F5
84_69_70,18184_WGE,hg38,1078,1465,3252,84,69,70,G12,F9,F10
84_69_88,18184_WGE,hg38,2411,3919,8842,84,69,88,G12,F9,H4
84_70_24,18184_WGE,hg38,466,591,1405,84,70,24,G12,F10,B12
84_70_34,18184_WGE,hg38,716,1022,2369,84,70,34,G12,F10,C10
84_70_87,18184_WGE,hg38,580,707,1691,84,70,87,G12,F10,H3
84_70_88,18184_WGE,hg38,986,1254,2957,84,70,88,G12,F10,H4
84_71_31,18184_WGE,hg38,677,909,2082,84,71,31,G12,F11,C7
84_71_34,18184_WGE,hg38,552,669,1554,84,71,34,G12,F11,C10
84_71_75,18184_WGE,hg38,1907,2789,6414,84,71,75,G12,F11,G3
84_72_44,18184_WGE,hg38,1022,1373,3135,84,72,44,G12,F12,D8
84_72_48,18184_WGE,hg38,1240,1805,4118,84,72,48,G12,F12,D12
84_72_67,18184_WGE,hg38,367,401,891,84,72,67,G12,F12,F7
84_72_75,18184_WGE,hg38,2062,3484,8102,84,72,75,G12,F12,G3
84_72_89,18184_WGE,hg38,2209,3328,7508,84,72,89,G12,F12,H5
84_73_55,18184_WGE,hg38,1628,2502,5755,84,73,55,G12,G1,E7
84_73_59,18184_WGE,hg38,3232,8149,18502,84,73,59,G12,G1,E11
84_73_81,18184_WGE,hg38,770,1107,2593,84,73,81,G12,G1,G9
84_73_91,18184_WGE,hg38,509,575,1278,84,73,91,G12,G1,H7
84_74_04,18184_WGE,hg38,613,794,1750,84,74,4,G12,G2,A4
84_74_13,18184_WGE,hg38,2620,4755,10695,84,74,13,G12,G2,B1
84_74_35,18184_WGE,hg38,528,604,1322,84,74,35,G12,G2,C11
84_74_77,18184_WGE,hg38,1568,2342,5399,84,74,77,G12,G2,G5
84_75_23,18184_WGE,hg38,2655,5819,13837,84,75,23,G12,G3,B11
84_75_24,18184_WGE,hg38,717,965,2228,84,75,24,G12,G3,B12
84_75_39,18184_WGE,hg38,459,555,1276,84,75,39,G12,G3,D3
84_75_44,18184_WGE,hg38,1607,2348,5309,84,75,44,G12,G3,D8
84_76_05,18184_WGE,hg38,495,575,1264,84,76,5,G12,G4,A5
84_76_89,18184_WGE,hg38,3405,6487,14873,84,76,89,G12,G4,H5
84_77_35,18184_WGE,hg38,1037,1367,3082,84,77,35,G12,G5,C11
84_77_44,18184_WGE,hg38,7614,25811,58884,84,77,44,G12,G5,D8
84_77_67,18184_WGE,hg38,414,485,1016,84,77,67,G12,G5,F7
84_77_69,18184_WGE,hg38,1127,1616,3583,84,77,69,G12,G5,F9
84_77_73,18184_WGE,hg38,922,1256,2805,84,77,73,G12,G5,G1
84_77_89,18184_WGE,hg38,1731,2721,6064,84,77,89,G12,G5,H5
84_77_91,18184_WGE,hg38,2289,3751,8649,84,77,91,G12,G5,H7
84_78_12,18184_WGE,hg38,600,794,1786,84,78,12,G12,G6,A12
84_78_21,18184_WGE,hg38,7990,25666,60573,84,78,21,G12,G6,B9
84_78_25,18184_WGE,hg38,963,1482,3443,84,78,25,G12,G6,C1
84_78_81,18184_WGE,hg38,5359,12660,30198,84,78,81,G12,G6,G9
84_79_29,18184_WGE,hg38,1203,1716,3893,84,79,29,G12,G7,C5
84_79_33,18184_WGE,hg38,3059,5514,13049,84,79,33,G12,G7,C9
84_79_40,18184_WGE,hg38,779,1081,2479,84,79,40,G12,G7,D4
84_79_62,18184_WGE,hg38,587,765,1807,84,79,62,G12,G7,F2
84_79_63,18184_WGE,hg38,727,1028,2421,84,79,63,G12,G7,F3
84_79_74,18184_WGE,hg38,454,563,1312,84,79,74,G12,G7,G2
84_79_92,18184_WGE,hg38,638,855,1962,84,79,92,G12,G7,H8
84_80_19,18184_WGE,hg38,501,664,1541,84,80,19,G12,G8,B7
84_80_33,18184_WGE,hg38,1342,1877,4262,84,80,33,G12,G8,C9
84_80_47,18184_WGE,hg38,360,412,901,84,80,47,G12,G8,D11
84_80_50,18184_WGE,hg38,605,769,1777,84,80,50,G12,G8,E2
84_80_76,18184_WGE,hg38,2486,4425,9943,84,80,76,G12,G8,G4
84_80_77,18184_WGE,hg38,759,986,2276,84,80,77,G12,G8,G5
84_81_49,18184_WGE,hg38,3600,7066,16258,84,81,49,G12,G9,E1
84_81_74,18184_WGE,hg38,1607,2362,5531,84,81,74,G12,G9,G2
84_82_05,18184_WGE,hg38,1087,1448,3276,84,82,5,G12,G10,A5
84_82_15,18184_WGE,hg38,442,538,1189,84,82,15,G12,G10,B3
84_82_16,18184_WGE,hg38,564,699,1613,84,82,16,G12,G10,B4
84_82_30,18184_WGE,hg38,394,486,1103,84,82,30,G12,G10,C6
84_82_37,18184_WGE,hg38,1042,1514,3418,84,82,37,G12,G10,D1
84_82_45,18184_WGE,hg38,1026,1356,2917,84,82,45,G12,G10,D9
84_82_80,18184_WGE,hg38,887,1217,2823,84,82,80,G12,G10,G8
84_82_82,18184_WGE,hg38,835,1037,2393,84,82,82,G12,G10,G10
84_83_05,18184_WGE,hg38,457,540,1237,84,83,5,G12,G11,A5
84_83_31,18184_WGE,hg38,431,509,1185,84,83,31,G12,G11,C7
84_83_41,18184_WGE,hg38,373,447,977,84,83,41,G12,G11,D5
84_83_93,18184_WGE,hg38,382,434,929,84,83,93,G12,G11,H9
84_84_16,18184_WGE,hg38,601,718,1639,84,84,16,G12,G12,B4
84_84_20,18184_WGE,hg38,9239,37761,85492,84,84,20,G12,G12,B8
84_84_56,18184_WGE,hg38,1133,1735,3955,84,84,56,G12,G12,E8
84_84_79,18184_WGE,hg38,5974,15507,35805,84,84,79,G12,G12,G7
84_84_82,18184_WGE,hg38,924,1348,3110,84,84,82,G12,G12,G10
84_84_95,18184_WGE,hg38,722,907,2083,84,84,95,G12,G12,H11
84_85_36,18184_WGE,hg38,4968,12255,28512,84,85,36,G12,H1,C12
84_85_38,18184_WGE,hg38,2437,4169,9432,84,85,38,G12,H1,D2
84_86_14,18184_WGE,hg38,389,447,962,84,86,14,G12,H2,B2
84_86_29,18184_WGE,hg38,677,885,2119,84,86,29,G12,H2,C5
84_86_37,18184_WGE,hg38,2803,5249,11963,84,86,37,G12,H2,D1
84_86_38,18184_WGE,hg38,849,1093,2529,84,86,38,G12,H2,D2
84_86_44,18184_WGE,hg38,672,947,2220,84,86,44,G12,H2,D8
84_86_57,18184_WGE,hg38,3126,5855,13757,84,86,57,G12,H2,E9
84_86_59,18184_WGE,hg38,6888,22578,51754,84,86,59,G12,H2,E11
84_86_61,18184_WGE,hg38,1772,2620,6062,84,86,61,G12,H2,F1
84_86_65,18184_WGE,hg38,1874,2937,7001,84,86,65,G12,H2,F5
84_86_95,18184_WGE,hg38,970,1242,2992,84,86,95,G12,H2,H11
84_87_36,18184_WGE,hg38,749,1087,2472,84,87,36,G12,H3,C12
84_87_57,18184_WGE,hg38,519,676,1557,84,87,57,G12,H3,E9
84_88_04,18184_WGE,hg38,4190,10493,24120,84,88,4,G12,H4,A4
84_88_68,18184_WGE,hg38,3750,8893,20382,84,88,68,G12,H4,F8
84_88_76,18184_WGE,hg38,2487,4394,9949,84,88,76,G12,H4,G4
84_88_81,18184_WGE,hg38,1433,2329,5280,84,88,81,G12,H4,G9
84_88_94,18184_WGE,hg38,1689,2565,5885,84,88,94,G12,H4,H10
84_89_31,18184_WGE,hg38,1044,1475,3197,84,89,31,G12,H5,C7
84_89_74,18184_WGE,hg38,399,465,1030,84,89,74,G12,H5,G2
84_89_84,18184_WGE,hg38,537,698,1627,84,89,84,G12,H5,G12
84_90_04,18184_WGE,hg38,1502,2296,5492,84,90,4,G12,H6,A4
84_90_15,18184_WGE,hg38,889,1241,2996,84,90,15,G12,H6,B3
84_90_23,18184_WGE,hg38,4342,9546,22724,84,90,23,G12,H6,B11
84_90_65,18184_WGE,hg38,5940,15002,36962,84,90,65,G12,H6,F5
84_90_66,18184_WGE,hg38,859,1063,2526,84,90,66,G12,H6,F6
84_90_68,18184_WGE,hg38,6541,20492,50293,84,90,68,G12,H6,F8
84_90_84,18184_WGE,hg38,777,1005,2493,84,90,84,G12,H6,G12
84_91_06,18184_WGE,hg38,1012,1390,3205,84,91,6,G12,H7,A6
84_91_18,18184_WGE,hg38,7195,22521,52908,84,91,18,G12,H7,B6
84_91_31,18184_WGE,hg38,1274,1739,3947,84,91,31,G12,H7,C7
84_91_41,18184_WGE,hg38,872,1249,2823,84,91,41,G12,H7,D5
84_91_57,18184_WGE,hg38,687,866,2023,84,91,57,G12,H7,E9
84_92_08,18184_WGE,hg38,457,571,1315,84,92,8,G12,H8,A8
84_92_10,18184_WGE,hg38,544,746,1766,84,92,10,G12,H8,A10
84_92_27,18184_WGE,hg38,374,421,958,84,92,27,G12,H8,C3
84_92_37,18184_WGE,hg38,400,511,1217,84,92,37,G12,H8,D1
84_92_38,18184_WGE,hg38,384,455,978,84,92,38,G12,H8,D2
84_92_46,18184_WGE,hg38,909,1169,2670,84,92,46,G12,H8,D10
84_92_59,18184_WGE,hg38,380,464,1054,84,92,59,G12,H8,E11
84_92_68,18184_WGE,hg38,2288,3839,8867,84,92,68,G12,H8,F8
84_93_50,18184_WGE,hg38,807,1203,2892,84,93,50,G12,H9,E2
84_93_60,18184_WGE,hg38,2252,3855,8785,84,93,60,G12,H9,E12
84_93_75,18184_WGE,hg38,622,844,1974,84,93,75,G12,H9,G3
84_93_77,18184_WGE,hg38,1788,2713,6198,84,93,77,G12,H9,G5
84_93_82,18184_WGE,hg38,463,568,1294,84,93,82,G12,H9,G10
84_93_94,18184_WGE,hg38,1224,1842,4307,84,93,94,G12,H9,H10
90_01_18,18190_FC,hg38,6908,29554,70727,90,1,18,H6,A1,B6
90_01_41,18190_FC,hg38,1837,3847,8845,90,1,41,H6,A1,D5
90_01_65,18190_FC,hg38,3389,9805,23387,90,1,65,H6,A1,F5
90_01_67,18190_FC,hg38,1818,3854,8730,90,1,67,H6,A1,F7
90_01_68,18190_FC,hg38,1706,3192,7281,90,1,68,H6,A1,F8
90_02_18,18190_FC,hg38,4303,12193,28743,90,2,18,H6,A2,B6
90_02_19,18190_FC,hg38,2527,6078,14114,90,2,19,H6,A2,B7
90_02_24,18190_FC,hg38,1004,1552,3599,90,2,24,H6,A2,B12
90_02_41,18190_FC,hg38,1919,4062,9358,90,2,41,H6,A2,D5
90_02_83,18190_FC,hg38,3104,8378,20109,90,2,83,H6,A2,G11
90_02_84,18190_FC,hg38,2242,5184,12293,90,2,84,H6,A2,G12
90_02_87,18190_FC,hg38,9117,56690,134798,90,2,87,H6,A2,H3
90_02_94,18190_FC,hg38,2361,5485,13144,90,2,94,H6,A2,H10
90_03_27,18190_FC,hg38,897,1344,3082,90,3,27,H6,A3,C3
90_03_52,18190_FC,hg38,1391,2465,5663,90,3,52,H6,A3,E4
90_03_78,18190_FC,hg38,1001,1444,3499,90,3,78,H6,A3,G6
90_03_90,18190_FC,hg38,1622,3037,7195,90,3,90,H6,A3,H6
90_04_16,18190_FC,hg38,1505,2363,5639,90,4,16,H6,A4,B4
90_04_38,18190_FC,hg38,5725,17924,42786,90,4,38,H6,A4,D2
90_04_60,18190_FC,hg38,1617,3187,7380,90,4,60,H6,A4,E12
90_04_68,18190_FC,hg38,2294,4899,11430,90,4,68,H6,A4,F8
90_04_81,18190_FC,hg38,5233,20050,47410,90,4,81,H6,A4,G9
90_05_01,18190_FC,hg38,8814,54788,129246,90,5,1,H6,A5,A1
90_05_19,18190_FC,hg38,5605,19526,45822,90,5,19,H6,A5,B7
90_05_56,18190_FC,hg38,4229,12809,30529,90,5,56,H6,A5,E8
90_05_60,18190_FC,hg38,2111,4132,9254,90,5,60,H6,A5,E12
90_05_87,18190_FC,hg38,1787,3299,7538,90,5,87,H6,A5,H3
90_05_92,18190_FC,hg38,1544,2630,6055,90,5,92,H6,A5,H8
90_05_95,18190_FC,hg38,6001,22207,52729,90,5,95,H6,A5,H11
90_06_07,18190_FC,hg38,2635,6579,15258,90,6,7,H6,A6,A7
90_06_08,18190_FC,hg38,1850,3685,8542,90,6,8,H6,A6,A8
90_06_24,18190_FC,hg38,2933,8991,21484,90,6,24,H6,A6,B12
90_06_31,18190_FC,hg38,2642,6965,16313,90,6,31,H6,A6,C7
90_06_37,18190_FC,hg38,1392,2521,5960,90,6,37,H6,A6,D1
90_06_48,18190_FC,hg38,1572,2834,6510,90,6,48,H6,A6,D12
90_06_65,18190_FC,hg38,1919,3773,9063,90,6,65,H6,A6,F5
90_06_88,18190_FC,hg38,2004,4520,10570,90,6,88,H6,A6,H4
90_06_89,18190_FC,hg38,2245,5847,13775,90,6,89,H6,A6,H5
90_06_94,18190_FC,hg38,6988,27393,66084,90,6,94,H6,A6,H10
90_07_06,18190_FC,hg38,1794,3230,7494,90,7,6,H6,A7,A6
90_07_11,18190_FC,hg38,2413,6676,16002,90,7,11,H6,A7,A11
90_07_12,18190_FC,hg38,2679,5379,12905,90,7,12,H6,A7,A12
90_07_59,18190_FC,hg38,1554,2798,6476,90,7,59,H6,A7,E11
90_07_69,18190_FC,hg38,6826,30457,72258,90,7,69,H6,A7,F9
90_07_88,18190_FC,hg38,2524,5810,13844,90,7,88,H6,A7,H4
90_07_93,18190_FC,hg38,1871,4014,9326,90,7,93,H6,A7,H9
90_08_23,18190_FC,hg38,3122,7672,17567,90,8,23,H6,A8,B11
90_08_49,18190_FC,hg38,1499,2870,6493,90,8,49,H6,A8,E1
90_08_60,18190_FC,hg38,3908,10395,23986,90,8,60,H6,A8,E12
90_08_73,18190_FC,hg38,1061,1771,4085,90,8,73,H6,A8,G1
90_08_75,18190_FC,hg38,2706,6907,16285,90,8,75,H6,A8,G3
90_08_82,18190_FC,hg38,5278,18299,43538,90,8,82,H6,A8,G10
90_09_17,18190_FC,hg38,1826,3655,8678,90,9,17,H6,A9,B5
90_09_32,18190_FC,hg38,3128,8150,19910,90,9,32,H6,A9,C8
90_09_60,18190_FC,hg38,2045,3670,8825,90,9,60,H6,A9,E12
90_09_82,18190_FC,hg38,1750,3808,8971,90,9,82,H6,A9,G10
90_09_91,18190_FC,hg38,7452,33802,81772,90,9,91,H6,A9,H7
90_10_03,18190_FC,hg38,1249,1944,4583,90,10,3,H6,A10,A3
90_10_26,18190_FC,hg38,1546,2695,6257,90,10,26,H6,A10,C2
90_10_41,18190_FC,hg38,7840,37139,87059,90,10,41,H6,A10,D5
90_11_17,18190_FC,hg38,3506,10682,25241,90,11,17,H6,A11,B5
90_11_31,18190_FC,hg38,2754,7039,16327,90,11,31,H6,A11,C7
90_11_91,18190_FC,hg38,1811,3888,9279,90,11,91,H6,A11,H7
90_11_96,18190_FC,hg38,5339,17851,42687,90,11,96,H6,A11,H12
90_12_04,18190_FC,hg38,2174,5196,11862,90,12,4,H6,A12,A4
90_12_20,18190_FC,hg38,1333,2594,5929,90,12,20,H6,A12,B8
90_12_90,18190_FC,hg38,4576,13738,32303,90,12,90,H6,A12,H6
90_13_26,18190_FC,hg38,2229,5686,13197,90,13,26,H6,B1,C2
90_13_28,18190_FC,hg38,1887,4028,9257,90,13,28,H6,B1,C4
90_13_41,18190_FC,hg38,1904,3496,8147,90,13,41,H6,B1,D5
90_13_47,18190_FC,hg38,2563,5049,11687,90,13,47,H6,B1,D11
90_13_58,18190_FC,hg38,1842,3433,8041,90,13,58,H6,B1,E10
90_13_62,18190_FC,hg38,2237,4364,9804,90,13,62,H6,B1,F2
90_13_83,18190_FC,hg38,7350,35720,84981,90,13,83,H6,B1,G11
90_13_84,18190_FC,hg38,2276,4652,11058,90,13,84,H6,B1,G12
90_13_86,18190_FC,hg38,1543,3190,7423,90,13,86,H6,B1,H2
90_13_93,18190_FC,hg38,1108,1603,3725,90,13,93,H6,B1,H9
90_14_15,18190_FC,hg38,1568,2756,6464,90,14,15,H6,B2,B3
90_14_16,18190_FC,hg38,12178,106259,254823,90,14,16,H6,B2,B4
90_14_57,18190_FC,hg38,1764,3812,8913,90,14,57,H6,B2,E9
90_14_61,18190_FC,hg38,2497,6397,14823,90,14,61,H6,B2,F1
90_14_63,18190_FC,hg38,1515,3256,7522,90,14,63,H6,B2,F3
90_14_69,18190_FC,hg38,2304,5856,13573,90,14,69,H6,B2,F9
90_14_96,18190_FC,hg38,2301,4590,10903,90,14,96,H6,B2,H12
90_15_04,18190_FC,hg38,2076,4431,10209,90,15,4,H6,B3,A4
90_15_17,18190_FC,hg38,6077,21365,50607,90,15,17,H6,B3,B5
90_15_46,18190_FC,hg38,8398,46884,112555,90,15,46,H6,B3,D10
90_15_49,18190_FC,hg38,3925,10633,25075,90,15,49,H6,B3,E1
90_15_53,18190_FC,hg38,10375,75171,180722,90,15,53,H6,B3,E5
90_15_78,18190_FC,hg38,1677,3338,7910,90,15,78,H6,B3,G6
90_16_42,18190_FC,hg38,1621,2936,6902,90,16,42,H6,B4,D6
90_16_94,18190_FC,hg38,1445,2530,6061,90,16,94,H6,B4,H10
90_16_95,18190_FC,hg38,1578,2786,6723,90,16,95,H6,B4,H11
90_17_16,18190_FC,hg38,4943,14247,33906,90,17,16,H6,B5,B4
90_17_32,18190_FC,hg38,2438,5960,14274,90,17,32,H6,B5,C8
90_17_36,18190_FC,hg38,7005,29885,71275,90,17,36,H6,B5,C12
90_17_58,18190_FC,hg38,1768,3147,7421,90,17,58,H6,B5,E10
90_18_17,18190_FC,hg38,2186,4315,9830,90,18,17,H6,B6,B5
90_18_22,18190_FC,hg38,3186,10531,24445,90,18,22,H6,B6,B10
90_18_23,18190_FC,hg38,2036,3952,9087,90,18,23,H6,B6,B11
90_18_41,18190_FC,hg38,1447,2547,5785,90,18,41,H6,B6,D5
90_18_62,18190_FC,hg38,3544,9463,22121,90,18,62,H6,B6,F2
90_18_70,18190_FC,hg38,2731,6953,16444,90,18,70,H6,B6,F10
90_18_90,18190_FC,hg38,1761,3319,7930,90,18,90,H6,B6,H6
90_18_94,18190_FC,hg38,3088,9682,22998,90,18,94,H6,B6,H10
90_18_95,18190_FC,hg38,3452,7816,18472,90,18,95,H6,B6,H11
90_19_42,18190_FC,hg38,3254,7310,16990,90,19,42,H6,B7,D6
90_19_75,18190_FC,hg38,10446,76285,181520,90,19,75,H6,B7,G3
90_19_87,18190_FC,hg38,2806,7344,17626,90,19,87,H6,B7,H3
90_20_01,18190_FC,hg38,1166,1989,4482,90,20,1,H6,B8,A1
90_20_16,18190_FC,hg38,1685,2643,5963,90,20,16,H6,B8,B4
90_20_36,18190_FC,hg38,1907,3519,8084,90,20,36,H6,B8,C12
90_20_43,18190_FC,hg38,2086,4872,11289,90,20,43,H6,B8,D7
90_20_45,18190_FC,hg38,3646,10557,25000,90,20,45,H6,B8,D9
90_20_84,18190_FC,hg38,1603,3287,7925,90,20,84,H6,B8,G12
90_21_70,18190_FC,hg38,2484,5504,13108,90,21,70,H6,B9,F10
90_22_24,18190_FC,hg38,4157,12057,28309,90,22,24,H6,B10,B12
90_22_96,18190_FC,hg38,3997,10595,25235,90,22,96,H6,B10,H12
90_23_03,18190_FC,hg38,5275,16965,40101,90,23,3,H6,B11,A3
90_23_17,18190_FC,hg38,2148,4973,11369,90,23,17,H6,B11,B5
90_23_19,18190_FC,hg38,2335,4236,9850,90,23,19,H6,B11,B7
90_23_32,18190_FC,hg38,1796,3514,8239,90,23,32,H6,B11,C8
90_23_44,18190_FC,hg38,5537,20057,46219,90,23,44,H6,B11,D8
90_23_60,18190_FC,hg38,1250,2222,5175,90,23,60,H6,B11,E12
90_23_79,18190_FC,hg38,1938,4310,9996,90,23,79,H6,B11,G7
90_23_95,18190_FC,hg38,2451,6350,15456,90,23,95,H6,B11,H11
90_24_09,18190_FC,hg38,1516,2522,6017,90,24,9,H6,B12,A9
90_24_19,18190_FC,hg38,1961,3370,7938,90,24,19,H6,B12,B7
90_24_60,18190_FC,hg38,2719,6500,15181,90,24,60,H6,B12,E12
90_24_61,18190_FC,hg38,1528,2493,5932,90,24,61,H6,B12,F1
90_24_76,18190_FC,hg38,2042,4506,10557,90,24,76,H6,B12,G4
90_24_83,18190_FC,hg38,1984,4723,11519,90,24,83,H6,B12,G11
90_25_09,18190_FC,hg38,2117,4938,11887,90,25,9,H6,C1,A9
90_25_20,18190_FC,hg38,1275,2393,5489,90,25,20,H6,C1,B8
90_25_22,18190_FC,hg38,1309,2304,5212,90,25,22,H6,C1,B10
90_25_26,18190_FC,hg38,1095,1743,4076,90,25,26,H6,C1,C2
90_25_47,18190_FC,hg38,948,1521,3471,90,25,47,H6,C1,D11
90_25_50,18190_FC,hg38,5633,19817,49012,90,25,50,H6,C1,E2
90_25_52,18190_FC,hg38,1957,4091,9815,90,25,52,H6,C1,E4
90_25_65,18190_FC,hg38,1097,1662,3948,90,25,65,H6,C1,F5
90_25_73,18190_FC,hg38,1764,2720,6423,90,25,73,H6,C1,G1
90_25_76,18190_FC,hg38,923,1368,3170,90,25,76,H6,C1,G4
90_25_92,18190_FC,hg38,3458,8574,20544,90,25,92,H6,C1,H8
90_26_41,18190_FC,hg38,2803,7397,17328,90,26,41,H6,C2,D5
90_26_59,18190_FC,hg38,1684,2838,6507,90,26,59,H6,C2,E11
90_26_85,18190_FC,hg38,1719,3135,7359,90,26,85,H6,C2,H1
90_26_94,18190_FC,hg38,2428,6103,14825,90,26,94,H6,C2,H10
90_27_13,18190_FC,hg38,2128,4958,11911,90,27,13,H6,C3,B1
90_27_50,18190_FC,hg38,8208,44206,106533,90,27,50,H6,C3,E2
90_27_54,18190_FC,hg38,2526,6511,15206,90,27,54,H6,C3,E6
90_27_81,18190_FC,hg38,2907,7090,16494,90,27,81,H6,C3,G9
90_27_88,18190_FC,hg38,2284,5796,13579,90,27,88,H6,C3,H4
90_27_90,18190_FC,hg38,1905,3252,7630,90,27,90,H6,C3,H6
90_28_20,18190_FC,hg38,2572,5215,12035,90,28,20,H6,C4,B8
90_28_75,18190_FC,hg38,875,1368,3144,90,28,75,H6,C4,G3
90_28_79,18190_FC,hg38,1664,3408,8020,90,28,79,H6,C4,G7
90_28_87,18190_FC,hg38,2633,5725,13711,90,28,87,H6,C4,H3
90_28_89,18190_FC,hg38,3306,8347,19546,90,28,89,H6,C4,H5
90_29_04,18190_FC,hg38,5286,16840,40089,90,29,4,H6,C5,A4
90_29_11,18190_FC,hg38,4809,14082,33070,90,29,11,H6,C5,A11
90_29_28,18190_FC,hg38,1080,1408,3238,90,29,28,H6,C5,C4
90_29_61,18190_FC,hg38,3380,9663,22851,90,29,61,H6,C5,F1
90_29_74,18190_FC,hg38,3019,7264,17291,90,29,74,H6,C5,G2
90_29_89,18190_FC,hg38,6446,27006,64077,90,29,89,H6,C5,H5
90_30_17,18190_FC,hg38,1865,2922,6781,90,30,17,H6,C6,B5
90_30_56,18190_FC,hg38,5169,14380,34017,90,30,56,H6,C6,E8
90_31_06,18190_FC,hg38,4196,11515,27398,90,31,6,H6,C7,A6
90_31_18,18190_FC,hg38,2041,3841,9048,90,31,18,H6,C7,B6
90_31_50,18190_FC,hg38,2396,4621,10720,90,31,50,H6,C7,E2
90_31_54,18190_FC,hg38,1586,2588,6110,90,31,54,H6,C7,E6
90_31_70,18190_FC,hg38,2283,5929,13894,90,31,70,H6,C7,F10
90_31_77,18190_FC,hg38,1818,4458,10570,90,31,77,H6,C7,G5
90_32_11,18190_FC,hg38,2132,4885,11591,90,32,11,H6,C8,A11
90_32_21,18190_FC,hg38,1277,2176,5101,90,32,21,H6,C8,B9
90_33_41,18190_FC,hg38,1244,2410,5691,90,33,41,H6,C9,D5
90_33_46,18190_FC,hg38,5563,19673,47148,90,33,46,H6,C9,D10
90_33_54,18190_FC,hg38,2832,6347,14798,90,33,54,H6,C9,E6
90_33_67,18190_FC,hg38,5169,16468,38326,90,33,67,H6,C9,F7
90_33_85,18190_FC,hg38,6538,26225,62914,90,33,85,H6,C9,H1
90_33_89,18190_FC,hg38,2479,6283,14472,90,33,89,H6,C9,H5
90_33_93,18190_FC,hg38,1488,2621,6000,90,33,93,H6,C9,H9
90_34_24,18190_FC,hg38,3490,10019,23684,90,34,24,H6,C10,B12
90_34_36,18190_FC,hg38,1856,3691,8413,90,34,36,H6,C10,C12
90_34_55,18190_FC,hg38,3312,7985,18655,90,34,55,H6,C10,E7
90_34_68,18190_FC,hg38,8742,48398,115830,90,34,68,H6,C10,F8
90_34_69,18190_FC,hg38,4849,13824,33245,90,34,69,H6,C10,F9
90_35_06,18190_FC,hg38,1835,3361,7547,90,35,6,H6,C11,A6
90_35_09,18190_FC,hg38,1435,2307,5268,90,35,9,H6,C11,A9
90_35_33,18190_FC,hg38,6456,25138,59522,90,35,33,H6,C11,C9
90_35_50,18190_FC,hg38,2394,6031,14348,90,35,50,H6,C11,E2
90_35_94,18190_FC,hg38,2536,6786,15971,90,35,94,H6,C11,H10
90_36_18,18190_FC,hg38,1542,2597,6035,90,36,18,H6,C12,B6
90_36_32,18190_FC,hg38,4088,12783,30773,90,36,32,H6,C12,C8
90_36_36,18190_FC,hg38,4129,11577,27462,90,36,36,H6,C12,C12
90_36_55,18190_FC,hg38,2156,4173,9702,90,36,55,H6,C12,E7
90_36_64,18190_FC,hg38,3478,11593,27460,90,36,64,H6,C12,F4
90_37_11,18190_FC,hg38,1475,2424,5763,90,37,11,H6,D1,A11
90_37_14,18190_FC,hg38,2219,5059,12328,90,37,14,H6,D1,B2
90_37_36,18190_FC,hg38,1877,3651,8911,90,37,36,H6,D1,C12
90_37_41,18190_FC,hg38,2457,5818,14079,90,37,41,H6,D1,D5
90_37_42,18190_FC,hg38,2434,5917,14190,90,37,42,H6,D1,D6
90_37_46,18190_FC,hg38,1360,2643,6380,90,37,46,H6,D1,D10
90_37_94,18190_FC,hg38,2394,6192,15403,90,37,94,H6,D1,H10
90_38_19,18190_FC,hg38,2152,4257,10247,90,38,19,H6,D2,B7
90_38_33,18190_FC,hg38,1990,4642,11173,90,38,33,H6,D2,C9
90_38_80,18190_FC,hg38,2034,4893,11566,90,38,80,H6,D2,G8
90_39_01,18190_FC,hg38,2524,6460,14786,90,39,1,H6,D3,A1
90_39_58,18190_FC,hg38,7175,30487,71429,90,39,58,H6,D3,E10
90_39_86,18190_FC,hg38,2778,8068,18676,90,39,86,H6,D3,H2
90_40_01,18190_FC,hg38,4900,14963,36830,90,40,1,H6,D4,A1
90_40_30,18190_FC,hg38,2091,5154,12514,90,40,30,H6,D4,C6
90_40_53,18190_FC,hg38,2500,6504,15835,90,40,53,H6,D4,E5
90_40_65,18190_FC,hg38,2444,4741,11270,90,40,65,H6,D4,F5
90_40_80,18190_FC,hg38,1515,2686,6477,90,40,80,H6,D4,G8
90_40_85,18190_FC,hg38,1426,2425,5754,90,40,85,H6,D4,H1
90_41_06,18190_FC,hg38,1969,4488,10651,90,41,6,H6,D5,A6
90_41_12,18190_FC,hg38,1253,2291,5416,90,41,12,H6,D5,A12
90_41_26,18190_FC,hg38,2191,5529,13361,90,41,26,H6,D5,C2
90_41_79,18190_FC,hg38,1416,2510,5912,90,41,79,H6,D5,G7
90_41_92,18190_FC,hg38,3492,9912,23940,90,41,92,H6,D5,H8
90_41_95,18190_FC,hg38,2408,5523,13520,90,41,95,H6,D5,H11
