bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
94_88_55,14483_FC,hg38,628,796,1885,94,88,55,H10,H4,E7
94_88_58,14483_FC,hg38,3480,7392,17526,94,88,58,H10,H4,E10
94_88_70,14483_FC,hg38,570,752,1840,94,88,70,H10,H4,F10
94_88_75,14483_FC,hg38,529,695,1634,94,88,75,H10,H4,G3
94_88_84,14483_FC,hg38,643,810,2062,94,88,84,H10,H4,G12
94_89_15,14483_FC,hg38,994,1350,3378,94,89,15,H10,H5,B3
94_89_60,14483_FC,hg38,819,1138,2746,94,89,60,H10,H5,E12
94_89_68,14483_FC,hg38,677,900,2218,94,89,68,H10,H5,F8
94_89_77,14483_FC,hg38,578,756,1801,94,89,77,H10,H5,G5
94_90_36,14483_FC,hg38,1130,1710,4419,94,90,36,H10,H6,C12
94_90_45,14483_FC,hg38,860,1109,2836,94,90,45,H10,H6,D9
94_90_58,14483_FC,hg38,1102,1742,4386,94,90,58,H10,H6,E10
94_90_64,14483_FC,hg38,980,1519,4021,94,90,64,H10,H6,F4
94_90_92,14483_FC,hg38,3964,9569,25151,94,90,92,H10,H6,H8
94_90_96,14483_FC,hg38,912,1313,3266,94,90,96,H10,H6,H12
94_91_27,14483_FC,hg38,1408,2321,5732,94,91,27,H10,H7,C3
94_91_39,14483_FC,hg38,1098,1602,3873,94,91,39,H10,H7,D3
94_91_45,14483_FC,hg38,974,1324,3321,94,91,45,H10,H7,D9
94_91_54,14483_FC,hg38,1843,3113,7595,94,91,54,H10,H7,E6
94_91_69,14483_FC,hg38,1017,1482,3520,94,91,69,H10,H7,F9
94_91_74,14483_FC,hg38,1436,2274,5652,94,91,74,H10,H7,G2
94_91_75,14483_FC,hg38,4199,10521,26579,94,91,75,H10,H7,G3
94_92_24,14483_FC,hg38,1439,2141,5023,94,92,24,H10,H8,B12
94_92_35,14483_FC,hg38,666,916,2100,94,92,35,H10,H8,C11
94_92_56,14483_FC,hg38,2033,3379,8393,94,92,56,H10,H8,E8
94_92_62,14483_FC,hg38,2040,3639,8639,94,92,62,H10,H8,F2
94_92_72,14483_FC,hg38,1168,1730,4290,94,92,72,H10,H8,F12
94_92_77,14483_FC,hg38,1054,1553,3825,94,92,77,H10,H8,G5
94_92_95,14483_FC,hg38,1200,1767,4333,94,92,95,H10,H8,H11
94_93_30,14483_FC,hg38,1218,1798,4435,94,93,30,H10,H9,C6
94_93_37,14483_FC,hg38,1046,1639,3985,94,93,37,H10,H9,D1
94_93_43,14483_FC,hg38,1157,1773,4309,94,93,43,H10,H9,D7
94_93_75,14483_FC,hg38,1306,2178,5486,94,93,75,H10,H9,G3
94_94_04,14483_FC,hg38,2668,4959,12150,94,94,4,H10,H10,A4
94_94_05,14483_FC,hg38,2914,5988,14596,94,94,5,H10,H10,A5
94_94_15,14483_FC,hg38,1458,2045,5068,94,94,15,H10,H10,B3
94_94_21,14483_FC,hg38,1218,1931,4919,94,94,21,H10,H10,B9
94_94_22,14483_FC,hg38,470,628,1499,94,94,22,H10,H10,B10
94_94_57,14483_FC,hg38,2012,3633,9061,94,94,57,H10,H10,E9
94_94_59,14483_FC,hg38,1704,3033,7473,94,94,59,H10,H10,E11
94_94_79,14483_FC,hg38,879,1253,3085,94,94,79,H10,H10,G7
94_94_86,14483_FC,hg38,670,931,2295,94,94,86,H10,H10,H2
91_01_03,14493_WGE,hg38,8155,39939,95483,91,1,3,H7,A1,A3
91_01_11,14493_WGE,hg38,643,871,1927,91,1,11,H7,A1,A11
91_01_17,14493_WGE,hg38,3069,7707,18341,91,1,17,H7,A1,B5
91_01_18,14493_WGE,hg38,2911,6646,16409,91,1,18,H7,A1,B6
91_01_27,14493_WGE,hg38,2928,6916,16448,91,1,27,H7,A1,C3
91_01_29,14493_WGE,hg38,858,1247,2895,91,1,29,H7,A1,C5
91_01_38,14493_WGE,hg38,865,1219,2870,91,1,38,H7,A1,D2
91_01_39,14493_WGE,hg38,1158,2049,4717,91,1,39,H7,A1,D3
91_01_60,14493_WGE,hg38,1686,2883,6793,91,1,60,H7,A1,E12
91_01_96,14493_WGE,hg38,2148,4099,9729,91,1,96,H7,A1,H12
91_02_01,14493_WGE,hg38,876,1425,3321,91,2,1,H7,A2,A1
91_02_05,14493_WGE,hg38,971,1358,3218,91,2,5,H7,A2,A5
91_02_11,14493_WGE,hg38,477,631,1507,91,2,11,H7,A2,A11
91_02_24,14493_WGE,hg38,2727,5434,12955,91,2,24,H7,A2,B12
91_02_50,14493_WGE,hg38,1252,1898,4680,91,2,50,H7,A2,E2
91_03_07,14493_WGE,hg38,2314,4197,9555,91,3,7,H7,A3,A7
91_03_09,14493_WGE,hg38,463,607,1374,91,3,9,H7,A3,A9
91_03_23,14493_WGE,hg38,494,623,1472,91,3,23,H7,A3,B11
91_03_31,14493_WGE,hg38,5371,15484,36797,91,3,31,H7,A3,C7
91_03_51,14493_WGE,hg38,678,958,2236,91,3,51,H7,A3,E3
91_03_55,14493_WGE,hg38,4731,13561,32992,91,3,55,H7,A3,E7
91_03_77,14493_WGE,hg38,540,734,1846,91,3,77,H7,A3,G5
91_04_01,14493_WGE,hg38,837,1232,2954,91,4,1,H7,A4,A1
91_04_06,14493_WGE,hg38,785,1119,2721,91,4,6,H7,A4,A6
91_04_14,14493_WGE,hg38,4265,12174,29469,91,4,14,H7,A4,B2
91_04_15,14493_WGE,hg38,761,1062,2459,91,4,15,H7,A4,B3
91_04_38,14493_WGE,hg38,1610,2571,6124,91,4,38,H7,A4,D2
91_04_56,14493_WGE,hg38,827,1207,2893,91,4,56,H7,A4,E8
91_04_75,14493_WGE,hg38,744,1035,2599,91,4,75,H7,A4,G3
91_04_81,14493_WGE,hg38,787,1171,2791,91,4,81,H7,A4,G9
91_04_87,14493_WGE,hg38,7163,28718,70348,91,4,87,H7,A4,H3
91_05_09,14493_WGE,hg38,1661,3054,7210,91,5,9,H7,A5,A9
91_05_29,14493_WGE,hg38,9383,52436,124508,91,5,29,H7,A5,C5
91_05_31,14493_WGE,hg38,757,1058,2361,91,5,31,H7,A5,C7
91_05_66,14493_WGE,hg38,7218,29776,73060,91,5,66,H7,A5,F6
91_05_95,14493_WGE,hg38,793,1160,2732,91,5,95,H7,A5,H11
91_06_60,14493_WGE,hg38,2671,5519,12936,91,6,60,H7,A6,E12
91_06_89,14493_WGE,hg38,567,803,1885,91,6,89,H7,A6,H5
91_07_08,14493_WGE,hg38,3586,8736,20804,91,7,8,H7,A7,A8
91_07_16,14493_WGE,hg38,6066,20424,49434,91,7,16,H7,A7,B4
91_07_40,14493_WGE,hg38,2857,6020,14440,91,7,40,H7,A7,D4
91_07_44,14493_WGE,hg38,2370,4788,11312,91,7,44,H7,A7,D8
91_07_45,14493_WGE,hg38,4942,13185,31836,91,7,45,H7,A7,D9
91_07_47,14493_WGE,hg38,1546,2513,6013,91,7,47,H7,A7,D11
91_07_51,14493_WGE,hg38,884,1370,3219,91,7,51,H7,A7,E3
91_07_52,14493_WGE,hg38,2103,3603,8386,91,7,52,H7,A7,E4
91_07_81,14493_WGE,hg38,2305,4123,9769,91,7,81,H7,A7,G9
91_07_82,14493_WGE,hg38,760,1235,2998,91,7,82,H7,A7,G10
91_08_18,14493_WGE,hg38,758,1114,2638,91,8,18,H7,A8,B6
91_08_49,14493_WGE,hg38,2366,4732,11215,91,8,49,H7,A8,E1
91_08_86,14493_WGE,hg38,1249,2118,5047,91,8,86,H7,A8,H2
91_08_93,14493_WGE,hg38,3085,6630,15497,91,8,93,H7,A8,H9
91_09_16,14493_WGE,hg38,5067,13683,33601,91,9,16,H7,A9,B4
91_09_36,14493_WGE,hg38,8158,38411,93545,91,9,36,H7,A9,C12
91_09_42,14493_WGE,hg38,3369,6918,16766,91,9,42,H7,A9,D6
91_09_49,14493_WGE,hg38,2461,4684,11329,91,9,49,H7,A9,E1
91_09_61,14493_WGE,hg38,735,1115,2583,91,9,61,H7,A9,F1
91_09_71,14493_WGE,hg38,825,1202,2775,91,9,71,H7,A9,F11
91_09_91,14493_WGE,hg38,722,1122,2728,91,9,91,H7,A9,H7
91_10_73,14493_WGE,hg38,623,813,2013,91,10,73,H7,A10,G1
91_10_80,14493_WGE,hg38,8598,43984,106293,91,10,80,H7,A10,G8
91_10_93,14493_WGE,hg38,665,918,2218,91,10,93,H7,A10,H9
91_10_95,14493_WGE,hg38,818,1176,2772,91,10,95,H7,A10,H11
91_11_22,14493_WGE,hg38,1478,2474,5790,91,11,22,H7,A11,B10
91_11_38,14493_WGE,hg38,2031,3782,9332,91,11,38,H7,A11,D2
91_11_42,14493_WGE,hg38,585,782,1829,91,11,42,H7,A11,D6
91_11_46,14493_WGE,hg38,1972,3584,8828,91,11,46,H7,A11,D10
91_11_67,14493_WGE,hg38,919,1357,3139,91,11,67,H7,A11,F7
91_11_77,14493_WGE,hg38,5541,17714,42970,91,11,77,H7,A11,G5
91_11_85,14493_WGE,hg38,756,1040,2470,91,11,85,H7,A11,H1
91_12_01,14493_WGE,hg38,1750,2709,6328,91,12,1,H7,A12,A1
91_12_13,14493_WGE,hg38,912,1334,3007,91,12,13,H7,A12,B1
91_12_60,14493_WGE,hg38,1599,2595,6049,91,12,60,H7,A12,E12
91_12_83,14493_WGE,hg38,1476,2404,5687,91,12,83,H7,A12,G11
91_13_24,14493_WGE,hg38,762,1209,2896,91,13,24,H7,B1,B12
91_13_31,14493_WGE,hg38,948,1448,3237,91,13,31,H7,B1,C7
91_13_52,14493_WGE,hg38,746,1103,2568,91,13,52,H7,B1,E4
91_13_64,14493_WGE,hg38,946,1585,3692,91,13,64,H7,B1,F4
91_13_80,14493_WGE,hg38,1153,1968,4764,91,13,80,H7,B1,G8
91_13_94,14493_WGE,hg38,848,1351,3296,91,13,94,H7,B1,H10
91_14_07,14493_WGE,hg38,740,1103,2593,91,14,7,H7,B2,A7
91_14_08,14493_WGE,hg38,859,1322,3122,91,14,8,H7,B2,A8
91_14_09,14493_WGE,hg38,890,1426,3577,91,14,9,H7,B2,A9
91_14_33,14493_WGE,hg38,1383,2460,5837,91,14,33,H7,B2,C9
91_14_35,14493_WGE,hg38,1290,1912,4483,91,14,35,H7,B2,C11
91_14_39,14493_WGE,hg38,1050,1605,3705,91,14,39,H7,B2,D3
91_14_46,14493_WGE,hg38,2273,3977,9424,91,14,46,H7,B2,D10
91_14_59,14493_WGE,hg38,1844,3445,8140,91,14,59,H7,B2,E11
91_14_70,14493_WGE,hg38,779,1056,2492,91,14,70,H7,B2,F10
91_14_75,14493_WGE,hg38,1080,1726,4053,91,14,75,H7,B2,G3
91_14_82,14493_WGE,hg38,905,1336,3206,91,14,82,H7,B2,G10
91_15_33,14493_WGE,hg38,1659,2894,6830,91,15,33,H7,B3,C9
91_15_38,14493_WGE,hg38,3049,6704,15897,91,15,38,H7,B3,D2
91_15_40,14493_WGE,hg38,574,952,2331,91,15,40,H7,B3,D4
91_16_17,14493_WGE,hg38,635,921,2302,91,16,17,H7,B4,B5
91_16_24,14493_WGE,hg38,529,723,1755,91,16,24,H7,B4,B12
91_16_45,14493_WGE,hg38,713,945,2258,91,16,45,H7,B4,D9
91_16_82,14493_WGE,hg38,513,655,1548,91,16,82,H7,B4,G10
91_17_08,14493_WGE,hg38,595,879,2090,91,17,8,H7,B5,A8
91_17_35,14493_WGE,hg38,556,735,1684,91,17,35,H7,B5,C11
91_17_44,14493_WGE,hg38,4205,10467,25299,91,17,44,H7,B5,D8
91_17_47,14493_WGE,hg38,2533,5162,12282,91,17,47,H7,B5,D11
91_17_54,14493_WGE,hg38,1239,2125,4970,91,17,54,H7,B5,E6
91_17_70,14493_WGE,hg38,1770,3546,8550,91,17,70,H7,B5,F10
91_17_85,14493_WGE,hg38,868,1293,2989,91,17,85,H7,B5,H1
91_18_32,14493_WGE,hg38,3538,8187,19689,91,18,32,H7,B6,C8
91_18_37,14493_WGE,hg38,1245,1975,4686,91,18,37,H7,B6,D1
91_18_89,14493_WGE,hg38,3299,7427,17581,91,18,89,H7,B6,H5
91_19_10,14493_WGE,hg38,709,978,2175,91,19,10,H7,B7,A10
91_19_15,14493_WGE,hg38,823,1187,2831,91,19,15,H7,B7,B3
91_19_23,14493_WGE,hg38,1586,3136,7360,91,19,23,H7,B7,B11
91_19_37,14493_WGE,hg38,1509,2382,5553,91,19,37,H7,B7,D1
91_20_09,14493_WGE,hg38,1015,1470,3443,91,20,9,H7,B8,A9
91_20_12,14493_WGE,hg38,2412,4237,9639,91,20,12,H7,B8,A12
91_20_33,14493_WGE,hg38,1243,1879,4320,91,20,33,H7,B8,C9
91_20_53,14493_WGE,hg38,1036,1649,3776,91,20,53,H7,B8,E5
91_20_66,14493_WGE,hg38,1567,2702,6307,91,20,66,H7,B8,F6
91_20_69,14493_WGE,hg38,3810,8500,19521,91,20,69,H7,B8,F9
91_20_93,14493_WGE,hg38,711,923,2112,91,20,93,H7,B8,H9
91_21_09,14493_WGE,hg38,3473,7143,17777,91,21,9,H7,B9,A9
91_21_10,14493_WGE,hg38,2404,4563,10854,91,21,10,H7,B9,A10
91_21_16,14493_WGE,hg38,746,1102,2675,91,21,16,H7,B9,B4
91_21_54,14493_WGE,hg38,819,1120,2682,91,21,54,H7,B9,E6
91_21_71,14493_WGE,hg38,552,737,1744,91,21,71,H7,B9,F11
91_22_03,14493_WGE,hg38,1577,2515,6033,91,22,3,H7,B10,A3
91_22_05,14493_WGE,hg38,1165,1611,3777,91,22,5,H7,B10,A5
91_22_18,14493_WGE,hg38,5000,13775,34182,91,22,18,H7,B10,B6
91_22_29,14493_WGE,hg38,5302,14722,35559,91,22,29,H7,B10,C5
91_22_62,14493_WGE,hg38,1315,1977,4553,91,22,62,H7,B10,F2
91_22_90,14493_WGE,hg38,686,848,2001,91,22,90,H7,B10,H6
91_23_01,14493_WGE,hg38,625,976,2312,91,23,1,H7,B11,A1
91_23_37,14493_WGE,hg38,806,1305,3012,91,23,37,H7,B11,D1
91_23_66,14493_WGE,hg38,2242,3881,9301,91,23,66,H7,B11,F6
91_23_93,14493_WGE,hg38,739,1115,2756,91,23,93,H7,B11,H9
91_24_13,14493_WGE,hg38,1137,2022,4868,91,24,13,H7,B12,B1
91_24_26,14493_WGE,hg38,1082,1504,3607,91,24,26,H7,B12,C2
91_24_32,14493_WGE,hg38,804,1118,2796,91,24,32,H7,B12,C8
91_24_47,14493_WGE,hg38,4548,11639,28339,91,24,47,H7,B12,D11
91_24_55,14493_WGE,hg38,1827,3709,9012,91,24,55,H7,B12,E7
91_24_96,14493_WGE,hg38,915,1524,3599,91,24,96,H7,B12,H12
91_25_05,14493_WGE,hg38,810,1131,2653,91,25,5,H7,C1,A5
91_25_07,14493_WGE,hg38,632,862,1899,91,25,7,H7,C1,A7
91_25_10,14493_WGE,hg38,5499,16717,39683,91,25,10,H7,C1,A10
91_26_01,14493_WGE,hg38,1816,3035,7196,91,26,1,H7,C2,A1
91_26_22,14493_WGE,hg38,580,784,1803,91,26,22,H7,C2,B10
91_26_45,14493_WGE,hg38,3229,6715,16071,91,26,45,H7,C2,D9
91_26_57,14493_WGE,hg38,951,1409,3430,91,26,57,H7,C2,E9
91_26_60,14493_WGE,hg38,673,966,2340,91,26,60,H7,C2,E12
91_26_68,14493_WGE,hg38,731,1072,2666,91,26,68,H7,C2,F8
91_27_02,14493_WGE,hg38,3396,7546,17745,91,27,2,H7,C3,A2
91_27_13,14493_WGE,hg38,7962,37482,90337,91,27,13,H7,C3,B1
91_27_20,14493_WGE,hg38,1930,3785,8822,91,27,20,H7,C3,B8
91_27_35,14493_WGE,hg38,2589,5190,11918,91,27,35,H7,C3,C11
91_27_40,14493_WGE,hg38,703,1075,2554,91,27,40,H7,C3,D4
91_27_46,14493_WGE,hg38,782,1181,2688,91,27,46,H7,C3,D10
91_27_91,14493_WGE,hg38,7854,34547,84541,91,27,91,H7,C3,H7
91_28_07,14493_WGE,hg38,1399,2191,5115,91,28,7,H7,C4,A7
91_28_12,14493_WGE,hg38,1026,1581,3619,91,28,12,H7,C4,A12
91_28_21,14493_WGE,hg38,712,1010,2357,91,28,21,H7,C4,B9
91_28_45,14493_WGE,hg38,764,1038,2355,91,28,45,H7,C4,D9
91_28_53,14493_WGE,hg38,674,881,2046,91,28,53,H7,C4,E5
91_28_58,14493_WGE,hg38,747,1093,2560,91,28,58,H7,C4,E10
91_28_78,14493_WGE,hg38,1866,3204,7706,91,28,78,H7,C4,G6
91_29_70,14493_WGE,hg38,2371,3985,9931,91,29,70,H7,C5,F10
91_29_76,14493_WGE,hg38,9325,49335,120003,91,29,76,H7,C5,G4
91_29_87,14493_WGE,hg38,4140,9991,24383,91,29,87,H7,C5,H3
91_30_40,14493_WGE,hg38,515,642,1483,91,30,40,H7,C6,D4
91_31_33,14493_WGE,hg38,9462,54134,130471,91,31,33,H7,C7,C9
91_31_39,14493_WGE,hg38,658,1011,2304,91,31,39,H7,C7,D3
91_31_81,14493_WGE,hg38,561,737,1738,91,31,81,H7,C7,G9
91_32_33,14493_WGE,hg38,2684,5485,13253,91,32,33,H7,C8,C9
91_32_34,14493_WGE,hg38,446,608,1459,91,32,34,H7,C8,C10
91_32_54,14493_WGE,hg38,4181,10542,25562,91,32,54,H7,C8,E6
91_32_58,14493_WGE,hg38,2586,5253,12897,91,32,58,H7,C8,E10
91_32_62,14493_WGE,hg38,8321,38712,93221,91,32,62,H7,C8,F2
91_33_12,14493_WGE,hg38,1172,2125,5082,91,33,12,H7,C9,A12
91_33_34,14493_WGE,hg38,7506,32409,78432,91,33,34,H7,C9,C10
91_33_38,14493_WGE,hg38,1084,1545,3741,91,33,38,H7,C9,D2
91_33_57,14493_WGE,hg38,1603,2880,7000,91,33,57,H7,C9,E9
91_33_65,14493_WGE,hg38,2101,3948,9435,91,33,65,H7,C9,F5
91_33_77,14493_WGE,hg38,2026,3490,8317,91,33,77,H7,C9,G5
91_34_05,14493_WGE,hg38,652,923,2204,91,34,5,H7,C10,A5
91_34_07,14493_WGE,hg38,608,873,1967,91,34,7,H7,C10,A7
91_34_12,14493_WGE,hg38,616,871,2068,91,34,12,H7,C10,A12
91_34_24,14493_WGE,hg38,655,889,2028,91,34,24,H7,C10,B12
91_34_30,14493_WGE,hg38,2130,4011,9534,91,34,30,H7,C10,C6
91_34_33,14493_WGE,hg38,871,1207,2829,91,34,33,H7,C10,C9
91_34_57,14493_WGE,hg38,757,976,2372,91,34,57,H7,C10,E9
91_35_46,14493_WGE,hg38,5153,14450,34623,91,35,46,H7,C11,D10
91_35_83,14493_WGE,hg38,1243,2073,4934,91,35,83,H7,C11,G11
91_35_92,14493_WGE,hg38,2966,6603,15452,91,35,92,H7,C11,H8
91_36_01,14493_WGE,hg38,5598,19792,48007,91,36,1,H7,C12,A1
91_36_05,14493_WGE,hg38,716,896,1873,91,36,5,H7,C12,A5
91_36_40,14493_WGE,hg38,812,1199,2837,91,36,40,H7,C12,D4
91_36_67,14493_WGE,hg38,1524,2632,6155,91,36,67,H7,C12,F7
91_36_81,14493_WGE,hg38,833,1338,3276,91,36,81,H7,C12,G9
91_37_13,14493_WGE,hg38,462,605,1559,91,37,13,H7,D1,B1
91_37_31,14493_WGE,hg38,1950,3579,8772,91,37,31,H7,D1,C7
91_37_44,14493_WGE,hg38,796,1183,2918,91,37,44,H7,D1,D8
91_37_64,14493_WGE,hg38,2655,5060,12754,91,37,64,H7,D1,F4
91_38_25,14493_WGE,hg38,898,1320,3209,91,38,25,H7,D2,C1
91_38_79,14493_WGE,hg38,956,1497,3762,91,38,79,H7,D2,G7
91_39_20,14493_WGE,hg38,6541,23941,55647,91,39,20,H7,D3,B8
91_39_35,14493_WGE,hg38,1845,3046,6782,91,39,35,H7,D3,C11
91_39_46,14493_WGE,hg38,940,1476,3394,91,39,46,H7,D3,D10
91_39_77,14493_WGE,hg38,976,1466,3352,91,39,77,H7,D3,G5
91_40_03,14493_WGE,hg38,629,801,1867,91,40,3,H7,D4,A3
91_40_15,14493_WGE,hg38,1636,2972,7554,91,40,15,H7,D4,B3
91_40_36,14493_WGE,hg38,2570,5016,12097,91,40,36,H7,D4,C12
91_40_40,14493_WGE,hg38,1836,3226,7873,91,40,40,H7,D4,D4
91_40_56,14493_WGE,hg38,9559,54598,137802,91,40,56,H7,D4,E8
91_41_03,14493_WGE,hg38,955,1462,3574,91,41,3,H7,D5,A3
91_41_27,14493_WGE,hg38,2566,5289,12617,91,41,27,H7,D5,C3
91_41_41,14493_WGE,hg38,1422,2240,5391,91,41,41,H7,D5,D5
91_41_67,14493_WGE,hg38,1562,2700,6646,91,41,67,H7,D5,F7
91_42_34,14493_WGE,hg38,1297,2216,5458,91,42,34,H7,D6,C10
91_42_68,14493_WGE,hg38,1026,1603,4015,91,42,68,H7,D6,F8
91_42_82,14493_WGE,hg38,5128,16305,41274,91,42,82,H7,D6,G10
91_42_91,14493_WGE,hg38,828,1211,3253,91,42,91,H7,D6,H7
91_42_95,14493_WGE,hg38,874,1372,3414,91,42,95,H7,D6,H11
91_43_03,14493_WGE,hg38,1008,1522,3675,91,43,3,H7,D7,A3
91_43_27,14493_WGE,hg38,2830,5340,12287,91,43,27,H7,D7,C3
91_43_72,14493_WGE,hg38,1240,1837,4635,91,43,72,H7,D7,F12
91_43_81,14493_WGE,hg38,3148,7061,17438,91,43,81,H7,D7,G9
91_44_23,14493_WGE,hg38,2164,3643,8486,91,44,23,H7,D8,B11
91_44_27,14493_WGE,hg38,992,1558,3654,91,44,27,H7,D8,C3
91_44_49,14493_WGE,hg38,801,1254,2943,91,44,49,H7,D8,E1
91_44_59,14493_WGE,hg38,1108,1771,3964,91,44,59,H7,D8,E11
91_44_77,14493_WGE,hg38,982,1521,3660,91,44,77,H7,D8,G5
91_44_84,14493_WGE,hg38,3927,9715,24637,91,44,84,H7,D8,G12
91_44_85,14493_WGE,hg38,707,1030,2436,91,44,85,H7,D8,H1
91_45_16,14493_WGE,hg38,969,1337,3188,91,45,16,H7,D9,B4
91_45_17,14493_WGE,hg38,604,826,1985,91,45,17,H7,D9,B5
91_45_28,14493_WGE,hg38,624,821,1850,91,45,28,H7,D9,C4
91_45_34,14493_WGE,hg38,2254,3879,9485,91,45,34,H7,D9,C10
91_45_63,14493_WGE,hg38,686,936,2179,91,45,63,H7,D9,F3
91_45_76,14493_WGE,hg38,528,662,1560,91,45,76,H7,D9,G4
91_45_77,14493_WGE,hg38,1752,2674,6585,91,45,77,H7,D9,G5
91_45_90,14493_WGE,hg38,8558,42476,106376,91,45,90,H7,D9,H6
91_46_03,14493_WGE,hg38,8738,46675,113417,91,46,3,H7,D10,A3
91_46_36,14493_WGE,hg38,1454,2586,6239,91,46,36,H7,D10,C12
91_46_65,14493_WGE,hg38,779,1096,2418,91,46,65,H7,D10,F5
91_46_73,14493_WGE,hg38,11779,91105,224390,91,46,73,H7,D10,G1
91_46_95,14493_WGE,hg38,3934,10559,26208,91,46,95,H7,D10,H11
91_47_65,14493_WGE,hg38,528,687,1630,91,47,65,H7,D11,F5
91_48_02,14493_WGE,hg38,1265,2111,5074,91,48,2,H7,D12,A2
91_48_42,14493_WGE,hg38,747,1066,2524,91,48,42,H7,D12,D6
91_49_20,14493_WGE,hg38,647,918,2099,91,49,20,H7,E1,B8
91_49_44,14493_WGE,hg38,652,881,2105,91,49,44,H7,E1,D8
91_49_54,14493_WGE,hg38,2266,4135,9776,91,49,54,H7,E1,E6
91_50_01,14493_WGE,hg38,760,1152,2758,91,50,1,H7,E2,A1
91_50_28,14493_WGE,hg38,2736,6615,15672,91,50,28,H7,E2,C4
91_50_96,14493_WGE,hg38,815,1143,2720,91,50,96,H7,E2,H12
91_51_30,14493_WGE,hg38,667,929,2212,91,51,30,H7,E3,C6
91_51_52,14493_WGE,hg38,959,1463,3573,91,51,52,H7,E3,E4
91_51_65,14493_WGE,hg38,684,1009,2470,91,51,65,H7,E3,F5
91_52_06,14493_WGE,hg38,646,816,2039,91,52,6,H7,E4,A6
91_52_18,14493_WGE,hg38,9277,48948,120822,91,52,18,H7,E4,B6
91_52_44,14493_WGE,hg38,1910,3310,7765,91,52,44,H7,E4,D8
91_52_50,14493_WGE,hg38,2176,4087,10104,91,52,50,H7,E4,E2
91_52_96,14493_WGE,hg38,881,1201,2781,91,52,96,H7,E4,H12
91_53_02,14493_WGE,hg38,916,1298,3129,91,53,2,H7,E5,A2
91_53_45,14493_WGE,hg38,1116,1729,4098,91,53,45,H7,E5,D9
91_53_53,14493_WGE,hg38,718,966,2229,91,53,53,H7,E5,E5
91_53_64,14493_WGE,hg38,517,700,1584,91,53,64,H7,E5,F4
91_53_69,14493_WGE,hg38,1332,2287,5486,91,53,69,H7,E5,F9
91_53_77,14493_WGE,hg38,992,1588,3825,91,53,77,H7,E5,G5
91_53_83,14493_WGE,hg38,587,878,2132,91,53,83,H7,E5,G11
91_54_01,14493_WGE,hg38,5764,16419,41734,91,54,1,H7,E6,A1
91_54_12,14493_WGE,hg38,445,604,1518,91,54,12,H7,E6,A12
91_54_31,14493_WGE,hg38,1112,1676,4133,91,54,31,H7,E6,C7
91_54_45,14493_WGE,hg38,665,889,2189,91,54,45,H7,E6,D9
91_54_81,14493_WGE,hg38,548,795,1989,91,54,81,H7,E6,G9
91_55_37,14493_WGE,hg38,4128,9720,23153,91,55,37,H7,E7,D1
91_55_91,14493_WGE,hg38,1307,1823,4588,91,55,91,H7,E7,H7
91_55_93,14493_WGE,hg38,5638,16675,40609,91,55,93,H7,E7,H9
91_56_86,14493_WGE,hg38,1098,1881,4578,91,56,86,H7,E8,H2
91_57_18,14493_WGE,hg38,1302,2090,5139,91,57,18,H7,E9,B6
91_57_27,14493_WGE,hg38,740,1162,2716,91,57,27,H7,E9,C3
91_57_41,14493_WGE,hg38,593,778,1883,91,57,41,H7,E9,D5
91_57_73,14493_WGE,hg38,5649,17756,43549,91,57,73,H7,E9,G1
91_58_36,14493_WGE,hg38,7036,31418,76880,91,58,36,H7,E10,C12
91_58_50,14493_WGE,hg38,746,1039,2568,91,58,50,H7,E10,E2
91_58_96,14493_WGE,hg38,4517,13055,31618,91,58,96,H7,E10,H12
91_59_31,14493_WGE,hg38,9753,61734,145702,91,59,31,H7,E11,C7
91_59_42,14493_WGE,hg38,684,949,2191,91,59,42,H7,E11,D6
91_59_64,14493_WGE,hg38,798,1243,3057,91,59,64,H7,E11,F4
91_60_29,14493_WGE,hg38,557,758,1827,91,60,29,H7,E12,C5
91_60_34,14493_WGE,hg38,1481,2441,5912,91,60,34,H7,E12,C10
91_60_39,14493_WGE,hg38,837,1097,2775,91,60,39,H7,E12,D3
91_60_91,14493_WGE,hg38,974,1425,3515,91,60,91,H7,E12,H7
91_61_03,14493_WGE,hg38,2442,4710,10992,91,61,3,H7,F1,A3
91_61_11,14493_WGE,hg38,642,871,2166,91,61,11,H7,F1,A11
91_61_16,14493_WGE,hg38,692,1031,2459,91,61,16,H7,F1,B4
91_61_22,14493_WGE,hg38,980,1514,3520,91,61,22,H7,F1,B10
91_61_30,14493_WGE,hg38,646,831,1957,91,61,30,H7,F1,C6
91_61_58,14493_WGE,hg38,735,1130,2658,91,61,58,H7,F1,E10
91_61_83,14493_WGE,hg38,795,1217,2893,91,61,83,H7,F1,G11
91_62_28,14493_WGE,hg38,1093,1691,3931,91,62,28,H7,F2,C4
91_62_30,14493_WGE,hg38,763,1120,2709,91,62,30,H7,F2,C6
91_62_36,14493_WGE,hg38,4191,10152,24417,91,62,36,H7,F2,C12
91_62_37,14493_WGE,hg38,822,1203,2897,91,62,37,H7,F2,D1
91_62_44,14493_WGE,hg38,1376,2566,6177,91,62,44,H7,F2,D8
91_62_62,14493_WGE,hg38,549,774,1844,91,62,62,H7,F2,F2
