gene,logfoldchange,pval,pval_adj,score
SATL1,1.3509575,0.40475888999644416,0.9269594877670725,0.8464635
ZNF101P2,3.2637172,0.4090618158724565,0.9269594877670725,0.84630054
SF1,0.8640022,0.4046741352456117,0.9269594877670725,0.8461262
FGF2,1.7492346,0.40585445881888427,0.9269594877670725,0.8460414
RPS18,1.692655,0.4062242746957415,0.9269594877670725,0.8459278
LHFPL5,1.732207,0.40601900540018176,0.9269594877670725,0.8458935
PXDN,0.83798605,0.40483894417553346,0.9269594877670725,0.8458268
MKRN1,1.3232048,0.40638265059486267,0.9269594877670725,0.8457839
ETF1,1.2913893,0.40544536933150566,0.9269594877670725,0.84563786
ZNF215,3.097003,0.41019740147078454,0.9269594877670725,0.8456339
STK16,3.2474391,0.40948359247871424,0.9269594877670725,0.8455592
PUM3,0.8783625,0.4051202415602011,0.9269594877670725,0.8455219
KIDINS220,0.9224631,0.40510717282605346,0.9269594877670725,0.84548753
ENSG00000290888,1.8723639,0.40683578276440957,0.9269594877670725,0.8453886
GPATCH1,1.084207,0.4052187036791295,0.9269594877670725,0.84537464
LINC02144,1.8179563,0.405918007397276,0.9269594877670725,0.8453602
SIAH3,1.2238235,0.4053339558672189,0.9269594877670725,0.84522194
PCTP,1.745381,0.40634347929810644,0.9269594877670725,0.8451515
LINC02511,3.2696054,0.40961634808140635,0.9269594877670725,0.84514153
TACC2,0.7308251,0.4055861120941121,0.9269594877670725,0.84513205
PRMT2,0.79397094,0.4053234295815251,0.9269594877670725,0.8449144
C9orf153,1.7559006,0.4064186782752014,0.9269594877670725,0.8449129
NAP1L5,3.2484772,0.4098328010813179,0.9269594877670725,0.84484696
ADAM20,1.702918,0.4067421179161316,0.9269594877670725,0.8448261
UBE2Q2,0.9070432,0.40587087345136075,0.9269594877670725,0.8441748
SLC32A1,3.2509716,0.4101578895315805,0.9269594877670725,0.8441745
PARN,1.233254,0.40744789760162037,0.9269594877670725,0.8439643
NPIPA7,3.2262197,0.4103481272095332,0.9269594877670725,0.8439604
ENSG00000297268,3.2305207,0.4104234590409038,0.9269594877670725,0.84377867
LINC02355,3.3300574,0.41014443454483474,0.9269594877670725,0.84369767
ZNF670,1.1329143,0.4065920536662385,0.9269594877670725,0.8436766
ENSG00000273269,3.2364817,0.4104699782978162,0.9269594877670725,0.84364396
REEP3,1.0292417,0.4062256421988457,0.9269594877670725,0.843451
NTNG1,1.5488238,0.40683549464932667,0.9269594877670725,0.84330136
LINC02464,3.264977,0.41056047093874937,0.9269594877670725,0.84327126
EFCAB6,1.3000312,0.408008464667577,0.9269594877670725,0.843028
ARMH3,0.76492065,0.40652686452060627,0.9269594877670725,0.84288406
HNRNPA1L2,3.219486,0.4109182393386105,0.9269594877670725,0.8428579
SGMS1,0.9125033,0.4065898926846735,0.9269594877670725,0.8426485
ENSG00000270828,1.7325703,0.4077568013897619,0.9269594877670725,0.8426
ENSG00000285859,1.7369013,0.40780266870412785,0.9269594877670725,0.84247255
TELO2,1.6780735,0.4082052826203786,0.9269594877670725,0.84232605
BLACAT1,1.7204874,0.40958503491487064,0.9269594877670725,0.8422794
LIN54,1.2953397,0.4083394908518203,0.9269594877670725,0.8422012
GKAP1,1.3438797,0.40816035280684004,0.9269594877670725,0.842053
SLC4A8,0.8129533,0.406922339260512,0.9269594877670725,0.8420478
ISOC1,3.228471,0.41132043996420065,0.9269594877670725,0.84198695
TBXAS1,1.9403766,0.4073843421190251,0.9269594877670725,0.8419492
TRMT61A,3.2150142,0.41139740085610654,0.9269594877670725,0.8419244
ORC5,1.1368138,0.4075223595378411,0.9269594877670725,0.8418971
RAB30-DT,0.9662948,0.4070083442623962,0.9269594877670725,0.8418465
ENSG00000306298,3.0590854,0.41265073994584023,0.9269594877670725,0.8418066
GDPGP1,3.218265,0.41146821402876954,0.9269594877670725,0.8417596
ENSG00000298079,3.2461946,0.4113983920945624,0.9269594877670725,0.84171176
RHOG,3.2247887,0.41153381172621195,0.9269594877670725,0.84158325
SVOP,1.1562424,0.40917747994363773,0.9269594877670725,0.8415696
UBA6,0.83286715,0.4072256683325658,0.9269594877670725,0.8415639
TSG101,0.9883887,0.4074098858077726,0.9269594877670725,0.84155387
LRP10,3.2272425,0.41154889347729184,0.9269594877670725,0.8415363
CIAPIN1,1.7201073,0.40997792312742565,0.9269594877670725,0.8415194
CLEC16A,0.89100647,0.4074891973037812,0.9269594877670725,0.8414565
BNIPL,3.2301106,0.4115829604190503,0.9269594877670725,0.84144855
SHQ1,1.7471107,0.4097810873402359,0.9269594877670725,0.841434
ENSG00000305841,3.235658,0.4116152951612866,0.9269594877670725,0.84134644
ZBTB20,1.5293461,0.4097491721675319,0.9269594877670725,0.8412835
VPS52,1.7158854,0.41020783244622094,0.9269594877670725,0.841148
MIB2,1.8482125,0.41148847217179096,0.9269594877670725,0.84097654
ZNF839,1.717734,0.41034946590602517,0.9269594877670725,0.840838
JPH1,1.0489129,0.4076894418815402,0.9269594877670725,0.8406912
SIPA1L1,1.1119486,0.4077709509430224,0.9269594877670725,0.84057826
APPBP2-DT,3.2515957,0.41196395813258824,0.9269594877670725,0.8405428
ENSG00000310327,3.1978652,0.412148595020395,0.9269594877670725,0.8405336
ARMC6,1.713282,0.41062372869172215,0.9269594877670725,0.8403847
ENSG00000232934,3.207121,0.41225952646698916,0.9269594877670725,0.84024686
RALGPS1,1.0036432,0.40818517244200814,0.9269594877670725,0.84018725
DNPEP,1.6773727,0.40937868186716875,0.9269594877670725,0.84010684
FERMT1,3.3263278,0.41202880550629506,0.9269594877670725,0.8399548
GAB3,3.3839867,0.4121171978859508,0.9269594877670725,0.8394574
ENSG00000236106,3.2282662,0.4125992131104331,0.9269594877670725,0.83942395
PMS2CL,1.6676644,0.40985641904846637,0.9269594877670725,0.83931357
CABYR,1.7330827,0.411000862102735,0.9269594877670725,0.8393019
TFRC,1.3549819,0.40842646846300124,0.9269594877670725,0.8392703
ENSG00000242588,0.7185423,0.40897578847853666,0.9269594877670725,0.8389558
ENSG00000297885,3.1787372,0.41305536868592685,0.9269594877670725,0.83884794
ENSG00000297451,3.2146084,0.4130604453268435,0.9269594877670725,0.83859205
MRE11,0.95528054,0.4088434823248551,0.9269594877670725,0.83852154
SMAD4,1.0747113,0.40985008003929835,0.9269594877670725,0.8384487
ENSG00000287860,3.2780585,0.41300914964865343,0.9269594877670725,0.8382898
ITGAE,1.671289,0.41042920211475953,0.9269594877670725,0.8381869
ENSG00000291233,1.6878493,0.4103614960416003,0.9269594877670725,0.8381321
MYH11,3.338429,0.41296720634942163,0.9269594877670725,0.8380205
YY1-DT,1.6781787,0.4105409524707899,0.9269594877670725,0.83789825
PDE8B-1,1.144679,0.4096507775793269,0.9269594877670725,0.8378648
CKAP2,1.4166431,0.4093206783425982,0.9269594877670725,0.83779895
NSDHL,1.6836218,0.4106581563504258,0.9269594877670725,0.83761746
UBE2F,1.6086371,0.41283020904837886,0.9269594877670725,0.8374116
RAD18,0.95115364,0.4094845139898263,0.9269594877670725,0.83740276
ENSG00000277825,3.170447,0.41382790271308445,0.9269594877670725,0.837359
MTMR3,0.78215325,0.4094973412343266,0.9269594877670725,0.83734274
TMED11P,3.1773522,0.41382446848972054,0.9269594877670725,0.83731776
STT3A,1.7050514,0.41243947567930794,0.9269594877670725,0.8370019
ENSG00000235121,3.1643584,0.41403213233964575,0.9269594877670725,0.8369932
ENSG00000298041,3.258271,0.4138300818035884,0.9269594877670725,0.8367777
CDC42EP3,1.2861873,0.4102827349281918,0.9269594877670725,0.8367089
ENSG00000288939,3.206112,0.41411379634584355,0.9269594877670725,0.8365455
ENSG00000303233,3.1799252,0.41422310301612675,0.9269594877670725,0.83650357
EZH2,0.9073595,0.40997363911111906,0.9269594877670725,0.8364723
TMEM11-DT,1.2769418,0.4104942127967134,0.9269594877670725,0.83639747
EHMT2,0.9693588,0.41032869263542215,0.9269594877670725,0.8363636
UQCRHL,3.1647506,0.4143650937079135,0.9269594877670725,0.83632493
ENSG00000305164,3.1680872,0.41440640273571294,0.9269594877670725,0.8362192
FAT4,1.0079175,0.41025040089000675,0.9269594877670725,0.8362153
ENSG00000234396,3.1724167,0.4144047877970689,0.9269594877670725,0.8361925
SKP1,1.0661187,0.41035503526604844,0.9269594877670725,0.83605653
WWP1,1.0111291,0.4106450863456236,0.9269594877670725,0.83570075
ENSG00000297079,1.3760073,0.4107215825645908,0.9269594877670725,0.83537495
ENSG00000234464,3.1561499,0.4149203365259937,0.9269594877670725,0.8352766
FBXO22,0.79131293,0.41068365237620885,0.9269594877670725,0.835263
CCDC3,0.88002205,0.41100626066628565,0.9269594877670725,0.8350671
ENSG00000235236,3.1524515,0.41504040586267543,0.9269594877670725,0.835063
CSNK2A1,0.8809461,0.41101920054969643,0.9269594877670725,0.8350355
MAP1A,1.2827587,0.41121691566549434,0.9269594877670725,0.8350139
BRAFP1,3.1526458,0.4150875691951983,0.9269594877670725,0.83496755
CHADL,3.1530347,0.4150947912259072,0.9269594877670725,0.83495045
ENSG00000301356,3.2447438,0.414860999379005,0.9269594877670725,0.8348141
DNAJA2,1.6571538,0.4123317401904911,0.9269594877670725,0.8347546
AFMID,1.7089373,0.41356643508142144,0.9269594877670725,0.8347484
ENSG00000307341,2.9335992,0.417039717314619,0.9269594877670725,0.83469766
CR1L,3.2266285,0.41502606063693304,0.9269594877670725,0.8345992
ENSG00000224066,3.1402557,0.4153268719738249,0.9269594877670725,0.8345776
ENSG00000235419,3.1416056,0.4153899119619292,0.9269594877670725,0.8344423
ACTR1A,0.9662921,0.4114990689827299,0.9269594877670725,0.83424604
MOSPD2,1.2801608,0.41172214615911906,0.9269594877670725,0.8341045
ENSG00000259639,3.1639664,0.41548761930170075,0.9269594877670725,0.83409244
PHF10P2,3.1331403,0.41577715771265056,0.9269594877670725,0.8337305
ENSG00000304895,3.2254016,0.4155221497790744,0.9269594877670725,0.8336234
ENSG00000288729,3.2235632,0.41556789904231517,0.9269594877670725,0.8335442
ENSG00000269934,3.135252,0.41595312518436445,0.9269594877670725,0.8333651
LRGUK,1.1545662,0.41214109070822613,0.9269594877670725,0.83335423
ENSG00000290074,1.6657859,0.4130244446617184,0.9269594877670725,0.8333526
NLK,0.96460086,0.41203712013194305,0.9269594877670725,0.8332572
PCNP,1.0976397,0.4125157014593882,0.9269594877670725,0.8331338
ENSG00000287279,3.1427639,0.416043792280831,0.9269594877670725,0.8331321
NCAPD2,1.4794825,0.41386173462278386,0.9269594877670725,0.83301044
DYRK2,1.265638,0.41239404845154826,0.9269594877670725,0.83299255
PLA2G4C,1.3050249,0.41229723528952145,0.9269594877670725,0.8328613
PCDHGA10,1.6499465,0.41341318152618634,0.9269594877670725,0.8327994
TRPV5,3.1536183,0.41619193636377905,0.9269594877670725,0.8327628
SLC35E1,1.3018816,0.413456570451727,0.9269594877670725,0.8327499
DCTD,2.9136555,0.41762912406871044,0.9269594877670725,0.8327154
TRAPPC1,3.1300743,0.4163056884350904,0.9269594877670725,0.8327
KIFC2,0.97880745,0.4123004524241367,0.9269594877670725,0.83266395
ENSG00000295948,1.6606839,0.4134480098772526,0.9269594877670725,0.8326122
INPP5F,0.80372995,0.41214317787338983,0.9269594877670725,0.832574
TOR1AIP2,1.0662245,0.41228106364979633,0.9269594877670725,0.8325427
SLC16A13,3.1308403,0.41645911474250064,0.9269594877670725,0.83238953
ENSG00000308033,3.1178741,0.4166156466839728,0.9269594877670725,0.8321701
ERP44,0.82532907,0.4123803069895514,0.9269594877670725,0.8321445
ENSG00000308697,3.1312232,0.41664002103973263,0.9269594877670725,0.8320274
EPS8L2,3.1466312,0.41658969534961277,0.9269594877670725,0.83202076
KTN1,0.85918295,0.41267272858185766,0.9269594877670725,0.83199704
ZNF267,2.9499202,0.4176115443732673,0.9269594877670725,0.8319332
BPTFP1,3.118064,0.4167613053547825,0.9269594877670725,0.83187914
ENSG00000266997,3.1333323,0.41674003967439754,0.9269594877670725,0.831814
MRTO4,1.6517364,0.4140079500664553,0.9269594877670725,0.8316596
TRPM6,3.0233543,0.41742198570503486,0.9269594877670725,0.8316407
DNAH1,1.9691876,0.41732421579720524,0.9269594877670725,0.8311107
USPL1,1.1004027,0.4136494145276891,0.9269594877670725,0.83099794
RND2,3.1214852,0.4172077563050748,0.9269594877670725,0.8309683
TNFRSF10D,3.2780585,0.416715728486146,0.9269594877670725,0.8309563
PI4K2A,1.6554264,0.4145500188980208,0.9269594877670725,0.8306002
ENSG00000297359,3.1394846,0.4173735697603471,0.9269594877670725,0.83051544
STAB2,3.7629573,0.4159606290334512,0.9269594877670725,0.8304125
ENSG00000257921,3.105587,0.41754556100549634,0.9269594877670725,0.8304105
RAD17,1.0637015,0.41346670826949805,0.9269594877670725,0.8303998
ENSG00000295376,3.3399763,0.4168493740366487,0.9269594877670725,0.8303613
CLEC18B,3.103142,0.41771644361904925,0.9269594877670725,0.8300889
ENSG00000288033,1.6422939,0.41496656975661417,0.9269594877670725,0.8299661
HSPE1-MOB4,3.1623998,0.4176392168506824,0.9269594877670725,0.82983744
BUB1B,1.862247,0.4150844712513809,0.9269594877670725,0.8298326
SOX8,3.1144612,0.4178656126043131,0.9269594877670725,0.82971334
PRKG1-AS1,3.1433432,0.41778404002628533,0.9269594877670725,0.8296773
ZNF114-AS1,3.1287348,0.417839075843044,0.9269594877670725,0.82966727
ENSG00000230305,3.0913513,0.4179876169966027,0.9269594877670725,0.8296356
MYOSLID-AS1,2.9551282,0.41876036476219747,0.9269594877670725,0.82956904
ENSG00000287900,1.3175942,0.4150218990714968,0.9269594877670725,0.82955277
DDX11,1.6896756,0.4165072021969687,0.9269594877670725,0.8294126
SIM1,3.638773,0.4167241886188955,0.9269594877670725,0.82934105
ENSG00000256673,3.1214852,0.4181549116061597,0.9269594877670725,0.82909214
ENSG00000302913,3.174981,0.4180060919357611,0.9269594877670725,0.82903254
ENSG00000285407,3.12797,0.4182226164652979,0.9269594877670725,0.82891405
ENSG00000305939,3.0872562,0.41836695494100706,0.9269594877670725,0.82891315
BAZ1B,0.85621727,0.41438096499149346,0.9269594877670725,0.82891315
JOSD2,3.0956447,0.4183614006278066,0.9269594877670725,0.82886416
ENSG00000304443,3.16907,0.41838282495150225,0.9269594877670725,0.8283279
LINC02861,3.1069055,0.41868835657874814,0.9269594877670725,0.8281383
ZIC5,3.121295,0.4186784202546838,0.9269594877670725,0.8280591
KCNMB2,1.3318553,0.4146967986947968,0.9269594877670725,0.8279584
CENPV,1.2468774,0.41525202251934745,0.9269594877670725,0.8279086
SEM1,0.95630884,0.41480959779377724,0.9269594877670725,0.8279072
KCNMA1-AS1,3.125487,0.4187956034491269,0.9269594877670725,0.8277995
METTL2A,1.680875,0.41754353291231305,0.9269594877670725,0.82757497
ZHX3,1.1063325,0.41627767281224193,0.9269594877670725,0.8274871
NAT14,3.0763307,0.4191272659610087,0.9269594877670725,0.8274868
ENSG00000248636,2.9108808,0.4203681734424537,0.9269594877670725,0.8271948
LRRTM4,4.2165003,0.4152834275837829,0.9269594877670725,0.8271441
LINC00391,3.105399,0.4192881259266952,0.9269594877670725,0.8269646
MIR100HG,1.1962363,0.41603478012176576,0.9269594877670725,0.8269066
ORAI3,3.0759618,0.4194264249845254,0.9269594877670725,0.82689804
CCT8,1.2472632,0.41580139608255196,0.9269594877670725,0.82689637
MAD2L1-DT,1.8176438,0.4169425818988969,0.9269594877670725,0.82679754
ACTR3-AS1,1.708065,0.41775850330405095,0.9269594877670725,0.82670444
ENSG00000261028,3.0731978,0.41957871839597805,0.9269594877670725,0.826617
TCEAL8,3.0724616,0.4196050919142801,0.9269594877670725,0.8265702
GNG5,3.077438,0.41961610248738945,0.9269594877670725,0.82651293
C22orf23,3.0709906,0.41965207023890294,0.9269594877670725,0.826488
ASXL1,0.7028941,0.4160444234343643,0.9269594877670725,0.826441
LHPP,1.0963802,0.4163865133704149,0.9269594877670725,0.8262528
LIPE-AS1,0.93715245,0.4158353052724454,0.9269594877670725,0.82623756
ENSG00000290832,1.5259867,0.41852446719599523,0.9269594877670725,0.8261523
ENSG00000254973,3.0997636,0.41975292146809406,0.9269594877670725,0.8260871
SPART-AS1,3.0973284,0.41985428760098953,0.9269594877670725,0.82590413
RECK,0.98666567,0.4162319050018811,0.9269594877670725,0.82571876
IKZF4,1.2531649,0.41642042158231896,0.9269594877670725,0.82570815
UBAC2,0.8705456,0.4160970230747211,0.9269594877670725,0.8256709
LINC01766,3.1319897,0.41992266590511484,0.9269594877670725,0.825538
ZMAT3,1.6742579,0.41716728277958415,0.9269594877670725,0.8255177
ENSG00000301653,1.3491234,0.4162890518046175,0.9269594877670725,0.8253576
PEPD,1.1022761,0.4167296545087853,0.9269594877670725,0.8253039
SNRNP48,1.6684909,0.4188833670010754,0.9269594877670725,0.82522345
RNF4,0.9588332,0.4165308485841068,0.9269594877670725,0.82513064
POLR2F,0.85502124,0.4163490594460747,0.9269594877670725,0.82500386
ZNF587,1.0782613,0.41708775939030995,0.9269594877670725,0.8249673
AKT1S1,3.0556319,0.4205121956551626,0.9269594877670725,0.82490134
CACNB1,1.2386229,0.41812960505746744,0.9269594877670725,0.82482034
TRIM14,1.6563935,0.4176568853376732,0.9269594877670725,0.82478267
ZNF366,3.417426,0.4195476583630925,0.9269594877670725,0.82474536
HEATR1,0.8961267,0.4166010284553402,0.9269594877670725,0.82469636
ZNF516,1.1528178,0.41833879141757024,0.9269594877670725,0.82465595
ENSG00000291240,3.0728297,0.42075846178945264,0.9269594877670725,0.82429415
STAG3L5P,3.0472894,0.42090542399875197,0.9269594877670725,0.8241868
PIP4K2B,0.77492857,0.4169965775177701,0.9269594877670725,0.8241058
PLCB1,2.0142944,0.4172587216264556,0.9269594877670725,0.82399
PGBD4,3.0538142,0.42101333688034326,0.9269594877670725,0.8239272
TEDC1,3.0465662,0.42107020491259484,0.9269594877670725,0.82386744
ENSG00000271551,3.0445795,0.4210867037540065,0.9269594877670725,0.8238494
RP9P-1,3.0434968,0.42123298119571795,0.9269594877670725,0.8235692
ADAMTS6,1.1501075,0.41718492688940434,0.9269594877670725,0.82352704
ENSG00000290854,1.6218951,0.418657236733345,0.9269594877670725,0.82329065
TMEM242,1.063725,0.417463626448898,0.9269594877670725,0.82316524
GOLGA3,0.87221044,0.41755873288314027,0.9269594877670725,0.82313186
MAP2K1,0.8617047,0.41747133966092687,0.9269594877670725,0.8231026
ENSG00000254367,3.086513,0.4213805757569371,0.9269594877670725,0.8229782
ENSG00000254990,3.0462048,0.4217079906695259,0.9269594877670725,0.8226155
PARP1,0.92242503,0.41774387555982706,0.9269594877670725,0.82251585
C15orf32,3.0837288,0.4216410778904939,0.9269594877670725,0.8224863
FRK,3.1273968,0.42151199773331294,0.9269594877670725,0.82245356
ASTN2-AS1,3.0350442,0.4219194929213197,0.9269594877670725,0.82228017
LINC01012,1.6379873,0.41920608993672726,0.9269594877670725,0.8220908
TEX11,3.0287814,0.422048911580415,0.9269594877670725,0.82207125
ENSG00000279207,3.0364795,0.4220621528766987,0.9269594877670725,0.82198954
WIPF1,1.7650295,0.419878305097963,0.9269594877670725,0.8218843
ENSG00000293482,1.669203,0.42074617860045394,0.9269594877670725,0.8216452
LINC01539,3.2203007,0.42164727926994694,0.9269594877670725,0.82164216
GPR75,3.0223677,0.42243687557861487,0.9269594877670725,0.8213559
DNAJB5-DT,3.0250366,0.42248567642907664,0.9269594877670725,0.82124066
RANBP3-DT,3.039714,0.4224457613133571,0.9269594877670725,0.82121354
ERRFI1,1.6459266,0.4196881042329387,0.9269594877670725,0.8211134
LINC01609,3.015628,0.4225936198166147,0.9269594877670725,0.8210975
PCDHGB1,3.0261056,0.4225925532356132,0.9269594877670725,0.82102317
XPO1,1.0111207,0.41913881189652524,0.9269594877670725,0.8210158
ENSG00000308009,3.3191152,0.42178154769849874,0.9269594877670725,0.8208775
KCNJ12,3.0476513,0.422688049396155,0.9269594877670725,0.8206829
ENSG00000269807,3.0243244,0.42277655809393144,0.9269594877670725,0.8206751
SUGT1P4-STRA6LP,1.6351911,0.419989715077263,0.9269594877670725,0.82066417
SPOPL-DT,1.4068037,0.41935235375932467,0.9269594877670725,0.820545
ZNF486,1.62975,0.42010434447771916,0.9269594877670725,0.82050896
ENSG00000279348,3.0214791,0.4229054921567972,0.9269594877670725,0.82044286
PYGO2,3.0135064,0.42295504396478945,0.9269594877670725,0.8204037
ENSG00000258378,3.043677,0.42286498537238504,0.9269594877670725,0.82036424
ENSG00000268361,3.0159822,0.422968630684999,0.9269594877670725,0.82035893
H1-0,1.3464009,0.4198392074979901,0.9269594877670725,0.82023406
SPTSSB,3.0472894,0.42297890071019406,0.9269594877670725,0.82011616
NPHP3,1.2863064,0.4204067833438119,0.9269594877670725,0.82001066
SVOPL,3.0541775,0.4231022491545865,0.9269594877670725,0.8198275
MCMBP,1.2341082,0.4209052219742937,0.9269594877670725,0.81970745
VWA2,3.2075245,0.42275564916255925,0.9269594877670725,0.81956315
PLOD1,1.6300895,0.42062332868453256,0.9269594877670725,0.8195419
FAM218A,3.0152743,0.4234029206234562,0.9269594877670725,0.819513
DCAF17,1.0501789,0.4195325483413124,0.9269594877670725,0.8195019
EAPP,1.0511096,0.4195330961880963,0.9269594877670725,0.81949633
VTA1,0.971269,0.4197537406675764,0.9269594877670725,0.81947535
ENSG00000287814,3.0576339,0.42328932777196293,0.9269594877670725,0.8194385
ZNF133,0.81889,0.41951526025221486,0.9269594877670725,0.8194035
DNASE1L2,3.00505,0.4235778621861801,0.9269594877670725,0.81924474
HNMT,1.6884491,0.42053942533718036,0.9269594877670725,0.8191509
LEPR,0.9295817,0.4196479263283024,0.9269594877670725,0.81911397
ENSG00000271327,3.0076873,0.4236549567645399,0.9269594877670725,0.8190745
RNF19B,1.2462115,0.42011993947284676,0.9269594877670725,0.8190183
DYNC2LI1,1.2800188,0.4211027559088537,0.9269594877670725,0.8188213
ENSG00000267649,3.0098007,0.4237876874927339,0.9269594877670725,0.8187994
ADCY6,0.8676364,0.4200425028264865,0.9269594877670725,0.81868565
ZNF789,1.0341884,0.4209517142538821,0.9269594877670725,0.81858873
MFSD1,0.9510316,0.41997702695704164,0.9269594877670725,0.81851536
ENSG00000303713,3.0027683,0.4241389849650322,0.9269594877670725,0.8181632
SETDB1,0.94600934,0.42065608658464826,0.9269594877670725,0.8181388
CAPN5,1.2355777,0.4206927483385612,0.9269594877670725,0.8180679
CD83,1.7745075,0.4208355669215781,0.9269594877670725,0.81801754
LINC02018,1.2251467,0.4214923019936889,0.9269594877670725,0.81775063
CMKLR2,3.0603685,0.4241741180643597,0.9269594877670725,0.8176952
MMACHC,3.003119,0.42443229637151647,0.9269594877670725,0.81758744
FAM98B,1.6531776,0.4230390589465691,0.9269594877670725,0.8175549
ENSG00000255508,2.9921086,0.42451946724646417,0.9269594877670725,0.8174971
LIN28B-AS1,3.0319989,0.4243851832094434,0.9269594877670725,0.81747574
VAV1,3.2256062,0.42382799543993066,0.9269594877670725,0.81739515
NADK,1.6452835,0.42338438129770695,0.9269594877670725,0.8170375
ERBIN,0.87196034,0.4208765322133662,0.9269594877670725,0.816965
LINC02200,3.1029541,0.42449513736368705,0.9269594877670725,0.81679964
PPL,3.032178,0.42510903108287224,0.9269594877670725,0.8160652
C2CD4C,2.9796267,0.425330224574196,0.9269594877670725,0.8160053
ENSG00000259135,2.9990897,0.4254611511110884,0.9269594877670725,0.8156096
GPC5,1.6693981,0.424203773746322,0.9269594877670725,0.81531227
LINC00663,2.979454,0.42571893613705525,0.9269594877670725,0.8152486
ENSG00000308541,2.9706779,0.42578483152273927,0.9269594877670725,0.8151845
ENSG00000248973,2.995944,0.4257375707062676,0.9269594877670725,0.81509376
NR3C1,1.3885401,0.42203128224386355,0.9269594877670725,0.8149254
ENSG00000288073,3.0239685,0.4257802770166793,0.9269594877670725,0.81481653
TRIM71,1.637646,0.42313836638007873,0.9269594877670725,0.8148163
RENBP,2.9886305,0.42591093888165976,0.9269594877670725,0.8148085
ENSG00000249236,2.9669082,0.4259970516594782,0.9269594877670725,0.81479865
ZNF536,1.2208598,0.42295492583219707,0.9269594877670725,0.8147778
NUP107,0.92852426,0.42210812397561426,0.9269594877670725,0.8147215
SOX6,1.43701,0.4239337769075602,0.9269594877670725,0.8146422
SLC38A6,0.95221716,0.4226451698156397,0.9269594877670725,0.81445724
EID3,2.96554,0.426181926920566,0.9269594877670725,0.81444854
ENSG00000184441,2.966224,0.4262411176408948,0.9269594877670725,0.8143282
CRTC3,0.854585,0.4225586458134035,0.9269594877670725,0.81426495
ENSG00000229591,2.967593,0.4263136845042561,0.9269594877670725,0.81417686
SPIN1,0.7179208,0.42275808208339183,0.9269594877670725,0.81415987
ENSG00000283959,2.8187947,0.42718771942822664,0.9269594877670725,0.8140916
CNIH1,1.6107252,0.4237398140192469,0.9269594877670725,0.8139793
ENSG00000310351,2.9657109,0.4264683491222565,0.9269594877670725,0.8138896
ENSG00000298254,2.9915864,0.4265118866334473,0.9269594877670725,0.8136194
WIPF2,1.1353514,0.42483250972569353,0.9269594877670725,0.81353873
ENSG00000293727,2.9701633,0.4266579957768857,0.9269594877670725,0.8134883
ENSG00000301746,2.95447,0.4268363914796013,0.9269594877670725,0.8132563
TMEM184C-DT,3.01439,0.42678207957640757,0.9269594877670725,0.8129387
NBPF20,1.2640148,0.42453677629679965,0.9269594877670725,0.81272703
DUSP16,1.323397,0.42416709987003465,0.9269594877670725,0.8125648
TNS2,1.0460901,0.4234136213918245,0.9269594877670725,0.812562
NSUN5P2,2.766155,0.42838479101889115,0.9269594877670725,0.81226325
RRP1,1.593063,0.42480226632423623,0.9269594877670725,0.81221044
NOTCH3,1.3285338,0.42382137445221424,0.9269594877670725,0.8118819
VAMP1,2.9507422,0.4275968900364241,0.9269594877670725,0.811806
LRRC8B,0.9681611,0.4238482331488954,0.9269594877670725,0.811677
EFEMP1,3.1988685,0.4270612518669099,0.9269594877670725,0.81132597
RPS25,1.5918376,0.42545926534802325,0.9269594877670725,0.8110119
CCT2,1.2525023,0.425640075773688,0.9269594877670725,0.81088626
ENSG00000275464,2.9344187,0.42813972494412555,0.9269594877670725,0.8108731
MYL5,2.9392798,0.42812448226531186,0.9269594877670725,0.81086665
ENSG00000297811,2.9342515,0.42816779919429604,0.9269594877670725,0.81081986
ENSG00000286888,2.9851608,0.42798852361585205,0.9269594877670725,0.8108031
ENSG00000272371,0.9457219,0.4243462352429924,0.9269594877670725,0.8107612
ASAH2B,1.6111274,0.42561104591947374,0.9269594877670725,0.8105281
ENTPD5,1.6464832,0.4268762476175315,0.9269594877670725,0.8104042
WWP2,1.006166,0.4254807874472144,0.9269594877670725,0.8102593
TFPI,1.8667485,0.42498950412815395,0.9269594877670725,0.81009835
DIP2B,0.8253462,0.4248870731024633,0.9269594877670725,0.80991846
ARID4A,0.82416457,0.42502463371455357,0.9269594877670725,0.80986965
CCNO-DT,2.930909,0.42880299495679963,0.9269594877670725,0.8096135
ENSG00000226465,1.0720737,0.4256929593524764,0.9269594877670725,0.8093402
NSRP1,1.0083556,0.4259791557557936,0.9269594877670725,0.8093106
ENSG00000300568,3.00505,0.4287421328266473,0.9269594877670725,0.8092157
FSD1L,0.75455517,0.42560189460742914,0.9269594877670725,0.8089329
SLC35F4,1.289792,0.4258364541911245,0.9269594877670725,0.8089053
FAM114A2,1.631722,0.4278767693150569,0.9269594877670725,0.8087666
SYT9-AS1,2.7838864,0.43016355977591536,0.9269594877670725,0.8085768
RAB11FIP4,0.77910835,0.42581466197580087,0.9269594877670725,0.8081825
ENSG00000287910,1.5996372,0.4269686646379345,0.9269594877670725,0.8081524
ANAPC16,1.2596749,0.42717011546015415,0.9269594877670725,0.80794525
RPL28,1.2132865,0.4266486937252367,0.9269594877670725,0.8074815
